tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age
mental-health-general-australia,koukli86, https://twitter.com/koukli86,2020-08-16 12:46:08,https://twitter.com/i/web/status/1294978749587431424,RT @lealovinglifea1: @GregHuntMP People then won‘t suffer from COVID19 anymore but from its consequences - mental health issues due to the…,neutral,0.01876,0.43989,0.54135,,,
mental-health-availability-australia,koukli86, https://twitter.com/koukli86,2020-08-16 12:49:11,https://twitter.com/i/web/status/1294979520680919041,RT @autumn_daze00: @healthgovau Our mental health would be a lot better if Australia would just let loved ones reunite in a COVID-safe way.…,negative,0.03083,0.53076,0.43841,,,
mental-health-general-australia,koukli86, https://twitter.com/koukli86,2020-08-16 12:49:11,https://twitter.com/i/web/status/1294979520680919041,RT @autumn_daze00: @healthgovau Our mental health would be a lot better if Australia would just let loved ones reunite in a COVID-safe way.…,negative,0.03083,0.53076,0.43841,,,
mental-health-availability-australia,TheAgriFoodNet1, https://twitter.com/TheAgriFoodNet1,2020-08-13 09:57:44,https://twitter.com/i/web/status/1293849210127753218,5 Mental Health Gift Hampers head out tomorrow through Australia post to those who need help. @beyondblue @headspace_aus @mmmbendigo #Mentalhealth #MentalHealthAwareness #supportsmallbusiness #community #farming #BetterHealth #COVID19Pandemic #anxiety https://t.co/l9z1UEnSxI,neutral,0.24872,0.06498,0.6863,,,
mental-health-general-australia,storedotcomau, https://twitter.com/storedotcomau,2020-08-17 14:17:14,https://twitter.com/i/web/status/1295364064785268736,Oh #australia @GregHuntMP you got some major explaining to do @VictorianCHO @DanielAndrewsMP you owe me $60 million- that’s no joke along with your mental health tribunal that needed to be shut down @alfredhealth I’m the guy they used for PBS SCHEMES- I survived-not for this mess https://t.co/XmgbgZDRPb https://t.co/GJN0wZOpvU,negative,0.0017,0.93955,0.05875,,,
mental-health-general-australia,wintertriangel, https://twitter.com/wintertriangel,2020-08-13 04:31:52,https://twitter.com/i/web/status/1293767201674035200,RT @afairgoforlove: Is this right? Is this compassion Australia? @ScottMorrisonMP @smh @AdamBandt @ausgov @KKeneally @NickMcKim @PeterDutto…,neutral,0.03549,0.28406,0.68045,,,
mental-health-general-australia,wintertriangel, https://twitter.com/wintertriangel,2020-08-13 12:13:11,https://twitter.com/i/web/status/1293883297257332736,RT @nicola38381851: Been apart from the person we love not knowing when we will see them is heart breaking &amp; wreaks havoc on our mental hea…,neutral,0.33354,0.21533,0.45113,,,
mental-health-general-australia,wintertriangel, https://twitter.com/wintertriangel,2020-08-13 12:16:08,https://twitter.com/i/web/status/1293884039963635712,RT @Solange54138238: @AnneZ1209 @ScottMorrisonMP @PeterDutton_MP @GregHuntMP @ausgov Please 🇦🇺 Australia: Do not harm your citizens - they…,neutral,0.19383,0.2114,0.59477,,,
mental-health-general-australia,wintertriangel, https://twitter.com/wintertriangel,2020-08-16 19:07:58,https://twitter.com/i/web/status/1295074841075150854,"RT @franciastic: 3rd rejection - apparently depressed and suicidal do not meet the requirements. Meanwhile, @ScottMorrisonMP been posting o…",negative,0.00277,0.85452,0.14271,,,
mental-health-awareness-australia,purrrplegrrrl, https://twitter.com/purrrplegrrrl,2020-08-17 05:12:40,https://twitter.com/i/web/status/1295227019572076547,"RT @PerthPol: Do you need help?  Reach out to the many mental health support services available.   Be there for each other, look after your…",positive,0.58908,0.03585,0.37507,Western Australia,,
mental-health-awareness-australia,global_wired, https://twitter.com/global_wired,2020-08-18 11:04:08,https://twitter.com/i/web/status/1295677858149359618,"RT @1800RESPECT: When you contact 1800RESPECT, you will be answered by someone who understands #sexualassault and #domestisticviolence. We…",neutral,0.45523,0.039,0.50578,,,
mental-health-general-australia,VerschurenFred, https://twitter.com/VerschurenFred,2020-08-17 04:19:45,https://twitter.com/i/web/status/1295213702493270016,RT @EmmaLarouche: Victorians are struggling. Service requests are up. @GregHuntMP announcing $31.9 million of additional mental health su…,negative,0.04003,0.91994,0.04003,,,
mental-health-availability-australia,Nucleon39642876, https://twitter.com/Nucleon39642876,2020-08-12 23:34:12,https://twitter.com/i/web/status/1293692290284703744,"RT @Sahanchan89: Our Mental health has deteriorated significantly! We want to be productive, we will not be a drain on the medical system i…",negative,0.00518,0.87045,0.12437,,,
mental-health-general-australia,Nucleon39642876, https://twitter.com/Nucleon39642876,2020-08-12 23:34:12,https://twitter.com/i/web/status/1293692290284703744,"RT @Sahanchan89: Our Mental health has deteriorated significantly! We want to be productive, we will not be a drain on the medical system i…",negative,0.00518,0.87045,0.12437,,,
mental-health-general-australia,Nucleon39642876, https://twitter.com/Nucleon39642876,2020-08-13 00:13:53,https://twitter.com/i/web/status/1293702277643919361,RT @nicola38381851: The mental health of Australians is important too &amp; not knowing when we will see our partners again is impacting our me…,neutral,0.19985,0.11993,0.68022,,,
mental-health-availability-australia,Nucleon39642876, https://twitter.com/Nucleon39642876,2020-08-16 04:46:50,https://twitter.com/i/web/status/1294858129444728832,RT @jonnybell81: Please WHO look at this and let Australia know that the mental health of many Australians are going to put the health syst…,neutral,0.11587,0.23769,0.64644,,,
mental-health-availability-australia,Nucleon39642876, https://twitter.com/Nucleon39642876,2020-08-16 04:47:30,https://twitter.com/i/web/status/1294858298395525122,RT @autumn_daze00: @healthgovau Our mental health would be a lot better if Australia would just let loved ones reunite in a COVID-safe way.…,negative,0.03083,0.53076,0.43841,,,
mental-health-general-australia,Nucleon39642876, https://twitter.com/Nucleon39642876,2020-08-16 04:47:30,https://twitter.com/i/web/status/1294858298395525122,RT @autumn_daze00: @healthgovau Our mental health would be a lot better if Australia would just let loved ones reunite in a COVID-safe way.…,negative,0.03083,0.53076,0.43841,,,
mental-health-availability-australia,GsdRhana, https://twitter.com/GsdRhana,2020-08-12 00:40:08,https://twitter.com/i/web/status/1293346496696291328,"@Amy_RahMomaDawg @luvfamilyandGSD This is so important. I’m a mental health advocate who is working &amp; studying this area to help anyway I can. It’s an epidemic &amp; the more people who are aware of their options &amp; support the better. Beautiful post, my friend. In Australia call Lifeline - 13 11 14",positive,0.97532,0.00281,0.02187,,,
mental-health-availability-australia,burt_barker, https://twitter.com/burt_barker,2020-08-10 07:40:23,https://twitter.com/i/web/status/1292727480109826049,"RT @australian: #BREAKING | NSW has recorded 14 new cases of the novel #coronavirus in the 24 hours to 8pm on Sunday, one of which involves…",neutral,0.25659,0.20544,0.5376,,,
mental-health-availability-australia,burt_barker, https://twitter.com/burt_barker,2020-08-10 07:40:23,https://twitter.com/i/web/status/1292727480109826049,"RT @australian: #BREAKING | NSW has recorded 14 new cases of the novel #coronavirus in the 24 hours to 8pm on Sunday, one of which involves…",neutral,0.25718,0.20606,0.53676,,,
mental-health-general-australia,burt_barker, https://twitter.com/burt_barker,2020-08-11 00:25:14,https://twitter.com/i/web/status/1292980357604597760,@vanOnselenP Schools are safe. Far worse damage would be done to our children’s mental health if our school were shutdown like in Victoria. @GladysB &amp; @ScottMorrisonMP have made very wise choices so far.,positive,0.89523,0.00855,0.09622,,,
mental-health-general-australia,burt_barker, https://twitter.com/burt_barker,2020-08-11 00:25:14,https://twitter.com/i/web/status/1292980357604597760,@vanOnselenP Schools are safe. Far worse damage would be done to our children’s mental health if our school were shutdown like in Victoria. @GladysB &amp; @ScottMorrisonMP have made very wise choices so far.,positive,0.89551,0.00852,0.09601,,,
mental-health-recognition-australia,EQaussie, https://twitter.com/EQaussie,2020-08-19 00:38:21,https://twitter.com/i/web/status/1295882760272265218,"RT @For_Australia_: I can’t go for a souva run. I can’t even go see who just broke into my car, coz I parked across the road. I can’t organ…",negative,0.00279,0.93063,0.06658,,,
mental-health-general-australia,autumn_daze00, https://twitter.com/autumn_daze00,2020-07-25 17:28:36,https://twitter.com/i/web/status/1287077302828818437,RT @nirvans_: I don‘t know how much longer I can mentally and physically do this. @ausgov @ScottMorrisonMP @AusBorderForce the distance fro…,negative,0.0072,0.86792,0.12488,,,
mental-health-general-australia,autumn_daze00, https://twitter.com/autumn_daze00,2020-08-12 22:28:41,https://twitter.com/i/web/status/1293675803415216128,RT @coach_marcela: Public health is not just about physical health... What about the mental health? 💔   @ScottMorrisonMP @ausgov @dfat @DFA…,neutral,0.08744,0.10564,0.80693,,,
mental-health-general-australia,autumn_daze00, https://twitter.com/autumn_daze00,2020-08-12 23:16:08,https://twitter.com/i/web/status/1293687744607088640,RT @memeshort01: @ScottMorrisonMP @KKeneally @GregHuntMP @M_McCormackMP @NickMcKim @PeterDutton_MP the mental health of Australians will be…,neutral,0.18354,0.05769,0.75877,,,
mental-health-general-australia,autumn_daze00, https://twitter.com/autumn_daze00,2020-08-13 05:13:55,https://twitter.com/i/web/status/1293777781927550977,"RT @KSabaroedin: On top of hardships, many Australians are separated from family and partners overseas due to the travel bans. Our mental h…",neutral,0.07977,0.29918,0.62105,,,
mental-health-availability-australia,autumn_daze00, https://twitter.com/autumn_daze00,2020-08-16 03:07:55,https://twitter.com/i/web/status/1294833237445865473,RT @jonnybell81: Please WHO look at this and let Australia know that the mental health of many Australians are going to put the health syst…,neutral,0.11587,0.23769,0.64644,,,
mental-health-availability-australia,autumn_daze00, https://twitter.com/autumn_daze00,2020-08-16 03:10:29,https://twitter.com/i/web/status/1294833885889490945,@healthgovau Our mental health would be a lot better if Australia would just let loved ones reunite in a COVID-safe way. We will pay for quarantine and testing. The exit ban should no longer exist as well. #LoveIsNotTourism #AFairGoForLove,negative,0.0172,0.57222,0.41057,,,
mental-health-general-australia,autumn_daze00, https://twitter.com/autumn_daze00,2020-08-16 03:10:29,https://twitter.com/i/web/status/1294833885889490945,@healthgovau Our mental health would be a lot better if Australia would just let loved ones reunite in a COVID-safe way. We will pay for quarantine and testing. The exit ban should no longer exist as well. #LoveIsNotTourism #AFairGoForLove,negative,0.0172,0.57222,0.41057,,,
mental-health-awareness-australia,autumn_daze00, https://twitter.com/autumn_daze00,2020-08-16 18:44:50,https://twitter.com/i/web/status/1295069022115905536,RT @nicola38381851: Please if anyone’s having suicidal thoughts or feelings in Australia you can call ~ Suicide Call Back Service ~ 1300 22…,neutral,0.1991,0.27635,0.52455,,,
mental-health-general-australia,shanaynayyyyyy, https://twitter.com/shanaynayyyyyy,2020-07-26 08:08:50,https://twitter.com/i/web/status/1287298820640870400,RT @nirvans_: I don‘t know how much longer I can mentally and physically do this. @ausgov @ScottMorrisonMP @AusBorderForce the distance fro…,negative,0.00719,0.86816,0.12469,,,
mental-health-general-australia,shanaynayyyyyy, https://twitter.com/shanaynayyyyyy,2020-07-26 08:08:50,https://twitter.com/i/web/status/1287298820640870400,RT @nirvans_: I don‘t know how much longer I can mentally and physically do this. @ausgov @ScottMorrisonMP @AusBorderForce the distance fro…,negative,0.0072,0.86792,0.12488,,,
mental-health-general-australia,chefsami_la, https://twitter.com/chefsami_la,2020-07-26 17:50:38,https://twitter.com/i/web/status/1287445237619552256,RT @nirvans_: I don‘t know how much longer I can mentally and physically do this. @ausgov @ScottMorrisonMP @AusBorderForce the distance fro…,negative,0.00719,0.86816,0.12469,,,
mental-health-general-australia,chefsami_la, https://twitter.com/chefsami_la,2020-07-26 17:50:38,https://twitter.com/i/web/status/1287445237619552256,RT @nirvans_: I don‘t know how much longer I can mentally and physically do this. @ausgov @ScottMorrisonMP @AusBorderForce the distance fro…,negative,0.0072,0.86792,0.12488,,,
mental-health-availability-australia,chefsami_la, https://twitter.com/chefsami_la,2020-08-12 23:09:30,https://twitter.com/i/web/status/1293686075940986882,"RT @Sahanchan89: Our Mental health has deteriorated significantly! We want to be productive, we will not be a drain on the medical system i…",negative,0.00518,0.87045,0.12437,,,
mental-health-general-australia,chefsami_la, https://twitter.com/chefsami_la,2020-08-12 23:09:30,https://twitter.com/i/web/status/1293686075940986882,"RT @Sahanchan89: Our Mental health has deteriorated significantly! We want to be productive, we will not be a drain on the medical system i…",negative,0.00518,0.87045,0.12437,,,
mental-health-general-australia,chefsami_la, https://twitter.com/chefsami_la,2020-08-18 05:36:57,https://twitter.com/i/web/status/1295595519880781825,RT @likedayylight: An exit ban isn’t a solution to fight this pandemic. The WHO has stressed that closed borders can’t be sustained for mon…,negative,0.01239,0.65069,0.33692,,,
mental-health-awareness-australia,Gcampbell6, https://twitter.com/Gcampbell6,2020-07-22 14:27:40,https://twitter.com/i/web/status/1285944607088316419,RT @JuliaGillard: I welcome the Australian Gov’s commitment to addressing the mental health needs of all Australians in these difficult tim…,positive,0.88902,0.00594,0.10503,South Australia,,
mental-health-awareness-australia,Gcampbell6, https://twitter.com/Gcampbell6,2020-07-22 14:27:40,https://twitter.com/i/web/status/1285944607088316419,RT @JuliaGillard: I welcome the Australian Gov’s commitment to addressing the mental health needs of all Australians in these difficult tim…,positive,0.88916,0.00593,0.10498,South Australia,,
mental-health-availability-australia,PujaBhansali3, https://twitter.com/PujaBhansali3,2020-08-13 04:55:10,https://twitter.com/i/web/status/1293773066879643648,"RT @Sahanchan89: Our Mental health has deteriorated significantly! We want to be productive, we will not be a drain on the medical system i…",negative,0.00518,0.87045,0.12437,,,
mental-health-general-australia,PujaBhansali3, https://twitter.com/PujaBhansali3,2020-08-13 04:55:10,https://twitter.com/i/web/status/1293773066879643648,"RT @Sahanchan89: Our Mental health has deteriorated significantly! We want to be productive, we will not be a drain on the medical system i…",negative,0.00518,0.87045,0.12437,,,
mental-health-general-australia,PujaBhansali3, https://twitter.com/PujaBhansali3,2020-08-13 05:03:13,https://twitter.com/i/web/status/1293775089519927297,RT @nicola38381851: Been apart from the person we love not knowing when we will see them is heart breaking &amp; wreaks havoc on our mental hea…,neutral,0.33354,0.21533,0.45113,,,
mental-health-general-australia,PujaBhansali3, https://twitter.com/PujaBhansali3,2020-08-13 10:32:12,https://twitter.com/i/web/status/1293857882757185539,"RT @KSabaroedin: On top of hardships, many Australians are separated from family and partners overseas due to the travel bans. Our mental h…",neutral,0.07977,0.29918,0.62105,,,
mental-health-availability-australia,Sahanchan89, https://twitter.com/Sahanchan89,2020-08-12 22:20:08,https://twitter.com/i/web/status/1293673652953767936,"Our Mental health has deteriorated significantly! We want to be productive, we will not be a drain on the medical system if our partners are allowed to come into Australia! It's an easy and humane fix #LoveIsEssential #LoveIsNotToursim @ScottMorrisonMP @NickMcKim @GregHuntMP",negative,0.05592,0.54815,0.39593,,,
mental-health-general-australia,Sahanchan89, https://twitter.com/Sahanchan89,2020-08-12 22:20:08,https://twitter.com/i/web/status/1293673652953767936,"Our Mental health has deteriorated significantly! We want to be productive, we will not be a drain on the medical system if our partners are allowed to come into Australia! It's an easy and humane fix #LoveIsEssential #LoveIsNotToursim @ScottMorrisonMP @NickMcKim @GregHuntMP",negative,0.05592,0.54815,0.39593,,,
mental-health-general-australia,Sahanchan89, https://twitter.com/Sahanchan89,2020-08-12 22:28:36,https://twitter.com/i/web/status/1293675780900298752,RT @coach_marcela: Public health is not just about physical health... What about the mental health? 💔   @ScottMorrisonMP @ausgov @dfat @DFA…,neutral,0.08744,0.10564,0.80693,,,
mental-health-availability-australia,Nilam3615, https://twitter.com/Nilam3615,2020-08-12 09:50:41,https://twitter.com/i/web/status/1293485045022220291,RT @nehasandhu123: Always felt pride that Australia cares the most about the mental health issues. What about the mental health of the #Aus…,neutral,0.19716,0.04052,0.76233,,,
mental-health-general-australia,Nilam3615, https://twitter.com/Nilam3615,2020-08-12 09:50:41,https://twitter.com/i/web/status/1293485045022220291,RT @nehasandhu123: Always felt pride that Australia cares the most about the mental health issues. What about the mental health of the #Aus…,neutral,0.19716,0.04052,0.76233,,,
mental-health-awareness-australia,LibraryBayside, https://twitter.com/LibraryBayside,2020-08-19 10:25:03,https://twitter.com/i/web/status/1296030411680776195,We love Beyond Blue and their practical advice!   We especially love that image implying that relaxing with a good book is beneficial for your well-being. (So true!)  What are you reading to escape or to stay grounded amid COVID-19?  #WhatAreYouReading?  https://t.co/59en79NzeK https://t.co/Vms8qt5W4x,positive,0.98459,0.00118,0.01422,,,
mental-health-general-australia,twoleft_feet_, https://twitter.com/twoleft_feet_,2020-08-17 23:41:49,https://twitter.com/i/web/status/1295506146845814784,"@LukeTheRad @tanya_plibersek @ScottMorrisonMP The literate indicates the opposite, ive read it. Childbirth doesn’t need “treatment” like mental health.  The fact is, women who choose to have a home birth with a midwife actually cost the taxpayer nothing, it should be encouraged. It’s the norm in every Nordic country",neutral,0.28591,0.10553,0.60856,,,
mental-health-general-australia,socialworkaust, https://twitter.com/socialworkaust,2020-08-17 01:23:16,https://twitter.com/i/web/status/1295169290421690368,RT @SarahJadeHunter: @vanOnselenP @GregHuntMP could act preventatively by talking to his colleagues about the madness of the proposal to ch…,negative,0.00694,0.77103,0.22203,,,
mental-health-availability-australia,jonnybell81, https://twitter.com/jonnybell81,2020-08-16 03:05:29,https://twitter.com/i/web/status/1294832626893692929,"Please WHO look at this and let Australia know that the mental health of many Australians are going to put the health system under more stress, they simply need to put some procedures in place! ⁦@zalisteggall⁩ #worldhealthorganization  https://t.co/nWkd5GWu5G",negative,0.01859,0.65964,0.32177,,,
mental-health-general-australia,UrsulaHogben, https://twitter.com/UrsulaHogben,2020-08-15 15:02:03,https://twitter.com/i/web/status/1294650567264890881,"@ScottMorrisonMP To say thank you we need to look after the elderly in private aged care, those with physical and mental health issues, those who are homeless... The Australian democratic social contact includes that our taxes help support those in need, not channeled to robber barons.",neutral,0.08633,0.21235,0.70132,New South Wales,,
mental-health-awareness-australia,RansleyEllen, https://twitter.com/RansleyEllen,2020-08-06 03:01:58,https://twitter.com/i/web/status/1291207860337012737,"RT @JuliaGillard: Understandably, we’re seeing more people from Victoria seeking support from @beyondblue. Our skilled mental health profes…",neutral,0.45882,0.04652,0.49466,,,
mental-health-awareness-australia,RansleyEllen, https://twitter.com/RansleyEllen,2020-08-06 03:01:58,https://twitter.com/i/web/status/1291207860337012737,"RT @JuliaGillard: Understandably, we’re seeing more people from Victoria seeking support from @beyondblue. Our skilled mental health profes…",neutral,0.45898,0.04654,0.49463,,,
mental-health-general-australia,CharlesFig_Aus, https://twitter.com/CharlesFig_Aus,2020-08-18 12:11:38,https://twitter.com/i/web/status/1295694843566387200,RT @likedayylight: An exit ban isn’t a solution to fight this pandemic. The WHO has stressed that closed borders can’t be sustained for mon…,negative,0.01239,0.65069,0.33692,,,
mental-health-recognition-australia,BmxReturn, https://twitter.com/BmxReturn,2020-08-16 11:52:24,https://twitter.com/i/web/status/1294965227365101570,RT @JerryAnyuon: @openthebooksaus Don’t be worried Australia has not reached there yet. The sensible Australian are politically awake now m…,neutral,0.17041,0.05342,0.77617,,,
mental-health-recognition-australia,fried_hayek, https://twitter.com/fried_hayek,2020-08-18 19:51:27,https://twitter.com/i/web/status/1295810560718598145,"RT @For_Australia_: I can’t go for a souva run. I can’t even go see who just broke into my car, coz I parked across the road. I can’t organ…",negative,0.00279,0.93063,0.06658,,,
mental-health-awareness-australia,alwaysannoyed_s, https://twitter.com/alwaysannoyed_s,2020-08-12 13:48:47,https://twitter.com/i/web/status/1293544965142917120,@kaysopinions it is terrible that you feel that way it may not help but here https://t.co/tXUB0vqw4i,negative,0.01784,0.75056,0.23159,,,
mental-health-awareness-australia,nick_coatsworth, https://twitter.com/nick_coatsworth,2020-08-07 08:56:45,https://twitter.com/i/web/status/1291659534373548033,"RT @blackdoginst: With thanks to Government funding &amp; our partners, we’ve launched The Essential Network (TEN) – a free app supporting our…",positive,0.95104,0.00405,0.04491,,,
mental-health-awareness-australia,nick_coatsworth, https://twitter.com/nick_coatsworth,2020-08-07 08:56:45,https://twitter.com/i/web/status/1291659534373548033,"RT @blackdoginst: With thanks to Government funding &amp; our partners, we’ve launched The Essential Network (TEN) – a free app supporting our…",positive,0.95117,0.00404,0.04486,,,
mental-health-availability-australia,koalaquokka, https://twitter.com/koalaquokka,2020-08-13 03:48:04,https://twitter.com/i/web/status/1293756179634520065,"RT @Sahanchan89: Our Mental health has deteriorated significantly! We want to be productive, we will not be a drain on the medical system i…",negative,0.00518,0.87045,0.12437,,,
mental-health-general-australia,koalaquokka, https://twitter.com/koalaquokka,2020-08-13 03:48:04,https://twitter.com/i/web/status/1293756179634520065,"RT @Sahanchan89: Our Mental health has deteriorated significantly! We want to be productive, we will not be a drain on the medical system i…",negative,0.00518,0.87045,0.12437,,,
mental-health-general-australia,koalaquokka, https://twitter.com/koalaquokka,2020-08-13 03:51:41,https://twitter.com/i/web/status/1293757090675060736,RT @nicola38381851: The mental health of Australians is important too &amp; not knowing when we will see our partners again is impacting our me…,neutral,0.19985,0.11993,0.68022,,,
mental-health-general-australia,koalaquokka, https://twitter.com/koalaquokka,2020-08-13 11:03:01,https://twitter.com/i/web/status/1293865638960619520,RT @Solange54138238: @AnneZ1209 @ScottMorrisonMP @PeterDutton_MP @GregHuntMP @ausgov Please 🇦🇺 Australia: Do not harm your citizens - they…,neutral,0.19383,0.2114,0.59477,,,
mental-health-general-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-12 22:27:55,https://twitter.com/i/web/status/1293675611454492672,Been apart from the person we love not knowing when we will see them is heart breaking &amp; wreaks havoc on our mental health #LoveIsNotToursim #AFairGoForLove @beyondblue @ABCaustralia @AusHumanRights @NickMcKim @KKeneally @ScottMorrisonMP @zalisteggall @sunriseon7 https://t.co/jCntWwORf1,neutral,0.11148,0.39421,0.49431,,,
mental-health-general-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-12 22:31:39,https://twitter.com/i/web/status/1293676548982050817,The mental health of Australians is important too &amp; not knowing when we will see our partners again is impacting our mental health #LoveIsNotToursim #AFairGoForLove @beyondblue @ACurrentAffair9 @ABCaustralia @zalisteggall @NickMcKim @ScottMorrisonMP @GregHuntMP @AusHumanRights https://t.co/A9u4cGfQSU,neutral,0.05706,0.22129,0.72165,,,
mental-health-availability-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-12 22:50:22,https://twitter.com/i/web/status/1293681261844631553,"RT @Sahanchan89: Our Mental health has deteriorated significantly! We want to be productive, we will not be a drain on the medical system i…",negative,0.00518,0.87045,0.12437,,,
mental-health-general-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-12 22:50:22,https://twitter.com/i/web/status/1293681261844631553,"RT @Sahanchan89: Our Mental health has deteriorated significantly! We want to be productive, we will not be a drain on the medical system i…",negative,0.00518,0.87045,0.12437,,,
mental-health-availability-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-15 07:43:16,https://twitter.com/i/web/status/1294540142833627139,RT @nehasandhu123: Always felt pride that Australia cares the most about the mental health issues. What about the mental health of the #Aus…,neutral,0.19716,0.04052,0.76233,,,
mental-health-general-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-15 07:43:16,https://twitter.com/i/web/status/1294540142833627139,RT @nehasandhu123: Always felt pride that Australia cares the most about the mental health issues. What about the mental health of the #Aus…,neutral,0.19716,0.04052,0.76233,,,
mental-health-awareness-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-16 08:50:49,https://twitter.com/i/web/status/1294919532230844416,@jazzbby91 Please if anyone’s having suicidal thoughts or feelings in Australia you can call    ~ Suicide Call Back Service ~ 1300 224 636 (24/7).    Lifeline ~131 114. Beyond Blue ~ 1300 224 636 (24/7) 💜,neutral,0.31842,0.19947,0.48211,,,
mental-health-awareness-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-16 08:57:37,https://twitter.com/i/web/status/1294921243636854785,Please if anyone’s having suicidal thoughts or feelings in Australia you can call ~ Suicide Call Back Service ~ 1300 224 636 (24/7).  Lifeline ~131 114.  Beyond Blue ~ 1300 224 636 (24/7) 💜 #AFairGoForLove #LoveIsNotTourism https://t.co/g8rNArTJwX,neutral,0.26057,0.19221,0.54722,,,
mental-health-general-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-19 05:32:33,https://twitter.com/i/web/status/1295956798088704001,"RT @JoelyTuray: Only those people that are seperated by their partners can understand the pain, the depression, the sadness and loneliness…",neutral,0.05981,0.44096,0.49923,,,
mental-health-availability-australia,SandyinKatoomba, https://twitter.com/SandyinKatoomba,2020-08-10 07:23:13,https://twitter.com/i/web/status/1292723157472653312,"@Cranky_Old_Guy @COVID_Australia Yes, obviously we are all facing additional mental health challenges. But the AMA data predicts an increase of 750-1500 suicides due to the impacts of #COVID19Aus  These impacts include homelessness, job loss, death of loved ones &amp; massive workplace pressures, not just #lockdowns",neutral,0.09424,0.24679,0.65897,New South Wales,,
mental-health-availability-australia,SandyinKatoomba, https://twitter.com/SandyinKatoomba,2020-08-10 07:23:13,https://twitter.com/i/web/status/1292723157472653312,"@Cranky_Old_Guy @COVID_Australia Yes, obviously we are all facing additional mental health challenges. But the AMA data predicts an increase of 750-1500 suicides due to the impacts of #COVID19Aus  These impacts include homelessness, job loss, death of loved ones &amp; massive workplace pressures, not just #lockdowns",neutral,0.09436,0.24658,0.65918,New South Wales,,
mental-health-general-australia,KSabaroedin, https://twitter.com/KSabaroedin,2020-08-13 04:12:38,https://twitter.com/i/web/status/1293762362701357057,"On top of hardships, many Australians are separated from family and partners overseas due to the travel bans. Our mental health is suffering. Lift the exit ban for us. @ScottMorrisonMP @PeterDutton_MP @GregHuntMP  #LoveIsNotTourism #AFairGoForLove  #AFairGoForLove",negative,0.07351,0.46753,0.45896,,,
mental-health-awareness-australia,doctorjan6, https://twitter.com/doctorjan6,2020-08-14 10:12:31,https://twitter.com/i/web/status/1294215316612870145,"RT @healthgovau: It’s important to seek support if you’re feeling overwhelmed. There are services available to you 24/7, including: - Beyon…",positive,0.52117,0.09218,0.38664,,,
mental-health-digital-australia,doctorjan6, https://twitter.com/doctorjan6,2020-08-14 10:12:31,https://twitter.com/i/web/status/1294215316612870145,"RT @healthgovau: It’s important to seek support if you’re feeling overwhelmed. There are services available to you 24/7, including: - Beyon…",positive,0.52117,0.09218,0.38664,,,
mental-health-general-australia,AslanNolava, https://twitter.com/AslanNolava,2020-08-15 22:21:51,https://twitter.com/i/web/status/1294761248806977536,"@ScottMorrisonMP Mr Priminister, it is time you stood up for us and end this psycological war on the border. PLEASE HELP US.   https://t.co/wa93F48NXl",neutral,0.40448,0.13197,0.46356,,,
mental-health-awareness-australia,RickHandrickan, https://twitter.com/RickHandrickan,2020-08-19 12:29:06,https://twitter.com/i/web/status/1296061630082453506,"RT @JuliaGillard: A new, dedicated support service designed to help all Australians cope with the impact of the COVID-19 pandemic on their…",positive,0.83107,0.01456,0.15437,,,
mental-health-availability-australia,Lisaannesweeney, https://twitter.com/Lisaannesweeney,2020-08-19 01:19:28,https://twitter.com/i/web/status/1295893107481829376,RT @cgdavey: The pandemic is causing an increase in demand for MH care that will expose the deficiencies in our system. Federal and state g…,neutral,0.11848,0.17594,0.70557,,,
mental-health-availability-australia,demon_dave, https://twitter.com/demon_dave,2020-08-10 12:26:25,https://twitter.com/i/web/status/1292799460548808706,Help for mental health issues must be Australia wide  #qanda,neutral,0.03125,0.39295,0.5758,Victoria,,
mental-health-availability-australia,demon_dave, https://twitter.com/demon_dave,2020-08-10 12:26:25,https://twitter.com/i/web/status/1292799460548808706,Help for mental health issues must be Australia wide  #qanda,neutral,0.03134,0.39331,0.57568,Victoria,,
mental-health-awareness-australia,MSMWatchdog2013, https://twitter.com/MSMWatchdog2013,2020-05-09 12:58:34,https://twitter.com/i/web/status/1259105481882136579,RT @JuliaGillard: Let’s take care of our mental health as we work together to beat the pandemic. You can read more about mental health and…,neutral,0.44282,0.02884,0.52833,ACT,,
mental-health-awareness-australia,MSMWatchdog2013, https://twitter.com/MSMWatchdog2013,2020-05-09 12:58:34,https://twitter.com/i/web/status/1259105481882136579,RT @JuliaGillard: Let’s take care of our mental health as we work together to beat the pandemic. You can read more about mental health and…,neutral,0.44336,0.02879,0.52783,ACT,,
