tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age
mental-health-general-australia,Maneesh_927, https://twitter.com/Maneesh_927,2020-08-27 09:28:26,https://twitter.com/i/web/status/1298915267032911873,RT @chefsami_la: @GregHuntMP How about lifting the travel ban and allowing overseas partners to reunite?? Talk about a mental health crisis…,negative,0.00838,0.79288,0.19875,,,
mental-health-availability-australia,Vanessa_111vs, https://twitter.com/Vanessa_111vs,2020-08-23 05:38:08,https://twitter.com/i/web/status/1297407758061330438,RT @lenoretaylor: Mental health funding has surged after coronavirus – so why is it so difficult to get help? https://t.co/UHaSEj7bEM,negative,0.01035,0.71495,0.2747,,,
mental-health-availability-australia,AnonnDownnUnder, https://twitter.com/AnonnDownnUnder,2020-08-24 22:21:44,https://twitter.com/i/web/status/1298022706605064193,"RT @dameyon: #SuicidePrevention programs are a cornerstone of the mental health system, but how well do they work? #WSPD  https://t.co/Yc02…",neutral,0.01534,0.46076,0.5239,,,
mental-health-availability-australia,RealVaughanWAUS, https://twitter.com/RealVaughanWAUS,2020-08-31 02:14:37,https://twitter.com/i/web/status/1300255643996094465,RT @australian: Josh Frydenberg is demanding Daniel Andrews lay out a roadmap out of Melbourne’s stage four lockdowns and detail the level…,neutral,0.07415,0.27046,0.65539,,,
mental-health-availability-australia,Nucleon39642876, https://twitter.com/Nucleon39642876,2020-08-23 00:22:37,https://twitter.com/i/web/status/1297328352718516224,"RT @Samizzle_Songz: 🇦🇺❤🇬🇭@ScottMorrisonMP yes Australia is not like other countries, but other countries appear to care more about families…",neutral,0.02687,0.17595,0.79718,,,
mental-health-general-australia,Nucleon39642876, https://twitter.com/Nucleon39642876,2020-08-23 00:22:37,https://twitter.com/i/web/status/1297328352718516224,"RT @Samizzle_Songz: 🇦🇺❤🇬🇭@ScottMorrisonMP yes Australia is not like other countries, but other countries appear to care more about families…",neutral,0.02687,0.17595,0.79718,,,
mental-health-availability-australia,TheCultureMove1, https://twitter.com/TheCultureMove1,2020-08-24 08:09:16,https://twitter.com/i/web/status/1297808178348847104,An interesting article outlining some of the the current challenges that our mental health practitioners are facing in Australia and why we need a proactive approach to mental health rather than just being reactive. #mentalhealth #wellbeing   https://t.co/jJsa4UkIg9,positive,0.80535,0.0072,0.18745,,,
mental-health-availability-australia,JFB_Journalist, https://twitter.com/JFB_Journalist,2020-08-24 11:20:34,https://twitter.com/i/web/status/1297856321056735233,RT @elisereports: Tonight on @4corners we speak to some incredibly brave families who want you to see their faces and hear their experience…,positive,0.96468,0.00201,0.03331,,,
mental-health-general-australia,moni1032, https://twitter.com/moni1032,2020-08-26 00:40:59,https://twitter.com/i/web/status/1298420138450890752,@GregHuntMP And the mental health of the thousands of families and partners kept apart of international travel bans?,negative,0.01675,0.54602,0.43723,,,
mental-health-general-australia,reunitelove, https://twitter.com/reunitelove,2020-09-02 06:09:07,https://twitter.com/i/web/status/1301039432695382017,RT @vasilkouskaya: Genuinely terrified of hotel imprisonment. Did someone really take his life at Melbourne hotel?  #RemoveTheCap #AFairGoF…,neutral,0.04757,0.41103,0.5414,,,
mental-health-availability-australia,burt_barker, https://twitter.com/burt_barker,2020-08-31 02:03:56,https://twitter.com/i/web/status/1300252952704114688,RT @australian: Josh Frydenberg is demanding Daniel Andrews lay out a roadmap out of Melbourne’s stage four lockdowns and detail the level…,neutral,0.07415,0.27046,0.65539,,,
mental-health-availability-australia,autumn_daze00, https://twitter.com/autumn_daze00,2020-08-23 00:25:56,https://twitter.com/i/web/status/1297329186978140161,"RT @Samizzle_Songz: 🇦🇺❤🇬🇭@ScottMorrisonMP yes Australia is not like other countries, but other countries appear to care more about families…",neutral,0.02687,0.17595,0.79718,,,
mental-health-general-australia,autumn_daze00, https://twitter.com/autumn_daze00,2020-08-23 00:25:56,https://twitter.com/i/web/status/1297329186978140161,"RT @Samizzle_Songz: 🇦🇺❤🇬🇭@ScottMorrisonMP yes Australia is not like other countries, but other countries appear to care more about families…",neutral,0.02687,0.17595,0.79718,,,
mental-health-general-australia,autumn_daze00, https://twitter.com/autumn_daze00,2020-08-27 06:23:22,https://twitter.com/i/web/status/1298868691661021185,RT @lealovinglifea1: Children will suffer from mental health issues if they don‘t have strong family surroundings! #AFairGoForLove #removet…,neutral,0.18739,0.09961,0.713,,,
mental-health-general-australia,autumn_daze00, https://twitter.com/autumn_daze00,2020-08-27 06:27:42,https://twitter.com/i/web/status/1298869783568347136,RT @lealovinglifea1: Mental health is as important as physical health! #AFairGoForLove #RemoveTheCap find ways to make reunions possible! @…,positive,0.6037,0.02759,0.36871,,,
mental-health-general-australia,neetasalaria, https://twitter.com/neetasalaria,2020-08-27 08:51:21,https://twitter.com/i/web/status/1298905934056419328,"RT @adventure_ali_: The chaos for more than 20,000 Australians stranded around the world looks set to extend to well after Christmas. Thi…",negative,0.0317,0.50009,0.46821,,,
mental-health-awareness-australia,markinhamilton2, https://twitter.com/markinhamilton2,2020-08-31 11:14:34,https://twitter.com/i/web/status/1300391527693258752,"RT @1800RESPECT: In Australia, around 1 in 3 women has experienced physical #violence, and almost 1 in 5 has experienced sexual violence si…",neutral,0.11349,0.1623,0.72421,,,
mental-health-general-australia,chefsami_la, https://twitter.com/chefsami_la,2020-08-26 00:23:36,https://twitter.com/i/web/status/1298415766039957504,@GregHuntMP How about lifting the travel ban and allowing overseas partners to reunite?? Talk about a mental health crisis. Can you imagine being away from the person you love during a time like this?? With no end in sight!? #AFairGoForLove #LoveIsEssential #LoveIsNotTourism,negative,0.03428,0.61202,0.35369,,,
mental-health-general-australia,chefsami_la, https://twitter.com/chefsami_la,2020-08-28 02:35:55,https://twitter.com/i/web/status/1299173840690360321,@afairgoforlove @ScottMorrisonMP @MurrayWatt That is literally how anxiety feels. It’s terrifying. I had such a handle on my anxiety until all of this started. Now I can barely breathe.,negative,0.08316,0.66812,0.24872,,,
mental-health-availability-australia,Lisa_Adams__, https://twitter.com/Lisa_Adams__,2020-08-24 22:33:21,https://twitter.com/i/web/status/1298025631414812674,RT @MadFckingWitch: A. Several companies in AUS including Beyond Blue &amp; RUOK receive the lion’s share of mental health funding outside hosp…,neutral,0.05016,0.45314,0.4967,,,
mental-health-awareness-australia,Gcampbell6, https://twitter.com/Gcampbell6,2020-07-22 14:27:40,https://twitter.com/i/web/status/1285944607088316419,RT @JuliaGillard: I welcome the Australian Gov’s commitment to addressing the mental health needs of all Australians in these difficult tim…,positive,0.88902,0.00594,0.10503,South Australia,,
mental-health-awareness-australia,Gcampbell6, https://twitter.com/Gcampbell6,2020-07-22 14:27:40,https://twitter.com/i/web/status/1285944607088316419,RT @JuliaGillard: I welcome the Australian Gov’s commitment to addressing the mental health needs of all Australians in these difficult tim…,positive,0.88916,0.00593,0.10498,South Australia,,
mental-health-general-australia,almightypuja, https://twitter.com/almightypuja,2020-08-27 06:36:09,https://twitter.com/i/web/status/1298871909518516225,"RT @occhocochoy: #AFairGoForLove #LoveIsNotToursim #removethecap We cannot know that when we can see each other to my lover, we feel that i…",neutral,0.12422,0.11124,0.76454,,,
mental-health-general-australia,almightypuja, https://twitter.com/almightypuja,2020-08-27 08:07:27,https://twitter.com/i/web/status/1298894885689253888,RT @lealovinglifea1: Mental health is as important as physical health! #AFairGoForLove #RemoveTheCap find ways to make reunions possible! @…,positive,0.6037,0.02759,0.36871,,,
mental-health-general-australia,almightypuja, https://twitter.com/almightypuja,2020-08-27 08:21:09,https://twitter.com/i/web/status/1298898332589256705,"RT @adventure_ali_: The chaos for more than 20,000 Australians stranded around the world looks set to extend to well after Christmas. Thi…",negative,0.0317,0.50009,0.46821,,,
mental-health-general-australia,Sahanchan89, https://twitter.com/Sahanchan89,2020-08-27 06:08:13,https://twitter.com/i/web/status/1298864876752965632,"@GregHuntMP you do not need to spend millions on mental health if you allowed Binational couples to reunite. We will quarantine, we will get tested but allow us that opportunity in the very least. Surely you must see this #LoveIsNotTourism #AFairGoForLove",neutral,0.17297,0.17876,0.64827,,,
mental-health-general-australia,Sahanchan89, https://twitter.com/Sahanchan89,2020-08-27 06:16:16,https://twitter.com/i/web/status/1298866905923624960,RT @Danni2827: COVID19 is serious but so is the mental health of Australian Citizens who are being kept away from their partners and famili…,neutral,0.06425,0.37233,0.56343,,,
mental-health-general-australia,Sahanchan89, https://twitter.com/Sahanchan89,2020-08-27 06:38:46,https://twitter.com/i/web/status/1298872566296313857,RT @lealovinglifea1: Mental health is as important as physical health! #AFairGoForLove #RemoveTheCap find ways to make reunions possible! @…,positive,0.6037,0.02759,0.36871,,,
mental-health-general-australia,Sahanchan89, https://twitter.com/Sahanchan89,2020-08-27 06:39:17,https://twitter.com/i/web/status/1298872695334076417,"RT @Danni2827: What is the bigger threat to humanity? COVID19 or what it is doing to mental health, children, economy and people that are w…",negative,0.01275,0.71354,0.27371,,,
mental-health-general-australia,Sahanchan89, https://twitter.com/Sahanchan89,2020-08-27 06:43:09,https://twitter.com/i/web/status/1298873670811738112,RT @lealovinglifea1: Children will suffer from mental health issues if they don‘t have strong family surroundings! #AFairGoForLove #removet…,neutral,0.18739,0.09961,0.713,,,
mental-health-general-australia,Sahanchan89, https://twitter.com/Sahanchan89,2020-08-27 06:55:02,https://twitter.com/i/web/status/1298876658716422144,RT @chefsami_la: @GregHuntMP How about lifting the travel ban and allowing overseas partners to reunite?? Talk about a mental health crisis…,negative,0.00838,0.79288,0.19875,,,
mental-health-awareness-australia,MelburnianA, https://twitter.com/MelburnianA,2020-08-26 14:03:41,https://twitter.com/i/web/status/1298622145870721026,"@china_cent It's ok dear child abuse is a terrible scourge, but don't worry there are people willing to provide some mental health and healing from the trauma. I suggest you call up these people: https://t.co/BQFniUYlDp",positive,0.7871,0.02735,0.18555,,,
mental-health-awareness-australia,maskmaidenmelb, https://twitter.com/maskmaidenmelb,2020-09-01 00:04:23,https://twitter.com/i/web/status/1300585258396471296,RT @VicGovDHHS: [Victorian Coronavirus hotline] ☎️ 1800 675 398 🔗 https://t.co/G8Szqvuk6i  [Coronavirus Mental Wellbeing Support Service] 2…,neutral,0.14051,0.12746,0.73203,,,
mental-health-availability-australia,VICTORI32798797, https://twitter.com/VICTORI32798797,2020-08-27 19:03:37,https://twitter.com/i/web/status/1299060015429562368,"RT @lesehilfe: https://t.co/dL3cFuTE4s   200 covid deaths, but 1200 suicides. Well done! @PeterDutton_MP @GregHuntMP @ScottMorrisonMP #remo…",negative,0.01762,0.96477,0.01762,,,
mental-health-general-australia,VICTORI32798797, https://twitter.com/VICTORI32798797,2020-08-27 19:03:37,https://twitter.com/i/web/status/1299060015429562368,"RT @lesehilfe: https://t.co/dL3cFuTE4s   200 covid deaths, but 1200 suicides. Well done! @PeterDutton_MP @GregHuntMP @ScottMorrisonMP #remo…",negative,0.01762,0.96477,0.01762,,,
mental-health-awareness-australia,BmxReturn, https://twitter.com/BmxReturn,2020-08-27 00:12:04,https://twitter.com/i/web/status/1298775248716759041,"RT @TalkItOutMurray: While #anger is a vital part of our range of emotions and is a legitimate feeling, it is how we respond to and express…",neutral,0.21648,0.05186,0.73166,,,
mental-health-awareness-australia,AnnieKrins, https://twitter.com/AnnieKrins,2020-09-01 10:16:39,https://twitter.com/i/web/status/1300739337567444994,RT @VicGovDHHS: [Victorian Coronavirus hotline] ☎️ 1800 675 398 🔗 https://t.co/G8Szqvuk6i  [Coronavirus Mental Wellbeing Support Service] 2…,neutral,0.14051,0.12746,0.73203,,,
mental-health-availability-australia,MargMcCrohon, https://twitter.com/MargMcCrohon,2020-08-24 12:39:53,https://twitter.com/i/web/status/1297876282659594241,"RT @L_persevere: Aged care, disability and mental health. Woefully underfunded and full of systemic failures. Carers as usual bare the resp…",negative,0.00446,0.88372,0.11182,,,
mental-health-availability-australia,MargMcCrohon, https://twitter.com/MargMcCrohon,2020-08-24 12:46:01,https://twitter.com/i/web/status/1297877822921293824,RT @neighbour_s: Extraordinary courage shown by the families speaking up tonight on #4Corners about the fatal gaps in mental health care in…,positive,0.91696,0.00681,0.07623,,,
mental-health-awareness-australia,MargMcCrohon, https://twitter.com/MargMcCrohon,2020-08-24 12:53:29,https://twitter.com/i/web/status/1297879702019874816,RT @xskinn: Get immediate help for depression and anxiety - Beyond Blue. If tonight’s 4Corners story has raised any issues remember orgs li…,neutral,0.14556,0.19167,0.66278,,,
mental-health-general-australia,Gurisydney, https://twitter.com/Gurisydney,2020-08-29 15:06:25,https://twitter.com/i/web/status/1299725097494740994,RT @harithtwee: @ScottMorrisonMP we are losing hope on our studies and our life.its been six months we are away. It is a huge impact on our…,negative,0.03205,0.69132,0.27664,,,
mental-health-general-australia,Gurisydney, https://twitter.com/Gurisydney,2020-08-30 08:24:16,https://twitter.com/i/web/status/1299986279749177345,RT @harithtwee: @ScottMorrisonMP you have to answer your Students that when you can get us back. Atleast tell us how much time it will take…,negative,0.01436,0.66251,0.32314,,,
mental-health-availability-australia,1ChloeHenry3, https://twitter.com/1ChloeHenry3,2020-08-24 11:13:00,https://twitter.com/i/web/status/1297854415114657795,"Forensic Psychiatrist Dr. Olav Nielssen says it's absurd that in order to receive the best mental health care in Australia, you have to commit a serious crime. #4corners #rmitjourno",neutral,0.07892,0.35866,0.56242,,,
mental-health-general-australia,DulcieRueben64, https://twitter.com/DulcieRueben64,2020-08-25 12:18:53,https://twitter.com/i/web/status/1298233385920262144,"@ScottMorrisonMP   Victorians will NOT continue to live like this for you, Andrews or anyone. The toll 6 months of strict restrictions has had on the mental health of our children will be long lasting. Many have committed suicide. Lives are destroyed. Families are broken. ENOUGH! https://t.co/Lb3M07pJRu",negative,0.03321,0.73449,0.2323,,,
mental-health-general-australia,DulcieRueben64, https://twitter.com/DulcieRueben64,2020-09-01 19:02:12,https://twitter.com/i/web/status/1300871597071327232,RT @RealDeniseWelch: Living with depression for so many years I can’t bear to see fear cause extreme anxiety leading to often irreversible…,negative,0.01551,0.81296,0.17153,,,
mental-health-availability-australia,FedUpWithTheLot, https://twitter.com/FedUpWithTheLot,2020-08-31 03:11:25,https://twitter.com/i/web/status/1300269937198395393,RT @drpete00: @BreakfastNews @JoshFrydenberg @DanielAndrewsMP .@JoshFrydenberg don’t pretend you care about mental health &amp; then use this a…,negative,0.0057,0.86574,0.12855,,,
mental-health-availability-australia,mraaronmeadows, https://twitter.com/mraaronmeadows,2020-09-01 09:40:41,https://twitter.com/i/web/status/1300730289178603520,@D_K1968 @TT59394759 @LiberalVictoria I suffer from depression. You have no idea about depression. #Robodebt contributed to 2000+ suicides. Mental health issues to sky rocket when #Jobkeeper payments decrease ... https://t.co/9v7YiyCw3k,negative,0.00653,0.85786,0.13561,,,
mental-health-availability-australia,mraaronmeadows, https://twitter.com/mraaronmeadows,2020-09-01 09:42:52,https://twitter.com/i/web/status/1300730838120718337,@GregHuntMP .Mental health issues to rise when #Jobkeeper payments get lower #libfail #auspol   https://t.co/9v7YiyCw3k,neutral,0.03185,0.44374,0.52441,,,
mental-health-general-australia,mraaronmeadows, https://twitter.com/mraaronmeadows,2020-09-01 09:42:52,https://twitter.com/i/web/status/1300730838120718337,@GregHuntMP .Mental health issues to rise when #Jobkeeper payments get lower #libfail #auspol   https://t.co/9v7YiyCw3k,neutral,0.03185,0.44374,0.52441,,,
mental-health-availability-australia,mraaronmeadows, https://twitter.com/mraaronmeadows,2020-09-01 09:43:52,https://twitter.com/i/web/status/1300731089971896325,@JoshFrydenberg .Mental health issues to rise when #JobKeeper payments decrease #libfail #auspol   https://t.co/9v7YiyCw3k,neutral,0.02901,0.47994,0.49104,,,
mental-health-general-australia,nick_coatsworth, https://twitter.com/nick_coatsworth,2020-09-01 10:12:02,https://twitter.com/i/web/status/1300738178320486400,"RT @healthgovau: No matter how COVID-19 has affected you, adjusting to the changes can take some time. Keep track of how you are feeling an…",neutral,0.2752,0.03291,0.69189,,,
mental-health-general-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-26 00:02:15,https://twitter.com/i/web/status/1298410392373190657,@GregHuntMP Extending mental health services does not fix the issue that the government are forcing separation of partners &amp; families &amp; directly impacting the mental health of all of us who are broken &amp; suffering from forced &amp; unnecesary separation 💔,negative,0.00894,0.84321,0.14785,,,
mental-health-general-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-26 07:21:21,https://twitter.com/i/web/status/1298520894709456902,RT @lealovinglifea1: Wonderful! Now it‘s time to also recognize the mental health issues of binational couples who desperately try to reuni…,negative,0.016,0.968,0.016,,,
mental-health-general-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-27 06:10:12,https://twitter.com/i/web/status/1298865376244011010,RT @Sahanchan89: @GregHuntMP you do not need to spend millions on mental health if you allowed Binational couples to reunite. We will quara…,neutral,0.03853,0.22653,0.73494,,,
mental-health-general-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-27 06:12:24,https://twitter.com/i/web/status/1298865932308115456,RT @Danni2827: COVID19 is serious but so is the mental health of Australian Citizens who are being kept away from their partners and famili…,neutral,0.06425,0.37233,0.56343,,,
mental-health-general-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-27 06:21:35,https://twitter.com/i/web/status/1298868243541553152,RT @lealovinglifea1: Children will suffer from mental health issues if they don‘t have strong family surroundings! #AFairGoForLove #removet…,neutral,0.18739,0.09961,0.713,,,
mental-health-general-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-27 06:30:32,https://twitter.com/i/web/status/1298870493257191424,RT @lealovinglifea1: Mental health is as important as physical health! #AFairGoForLove #RemoveTheCap find ways to make reunions possible! @…,positive,0.6037,0.02759,0.36871,,,
mental-health-availability-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-27 06:52:33,https://twitter.com/i/web/status/1298876037254635522,"RT @lesehilfe: https://t.co/dL3cFuTE4s   200 covid deaths, but 1200 suicides. Well done! @PeterDutton_MP @GregHuntMP @ScottMorrisonMP #remo…",negative,0.01762,0.96477,0.01762,,,
mental-health-general-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-27 06:52:33,https://twitter.com/i/web/status/1298876037254635522,"RT @lesehilfe: https://t.co/dL3cFuTE4s   200 covid deaths, but 1200 suicides. Well done! @PeterDutton_MP @GregHuntMP @ScottMorrisonMP #remo…",negative,0.01762,0.96477,0.01762,,,
mental-health-general-australia,nicola38381851, https://twitter.com/nicola38381851,2020-08-27 06:55:41,https://twitter.com/i/web/status/1298876825213362177,"RT @occhocochoy: #AFairGoForLove #LoveIsNotToursim #removethecap We cannot know that when we can see each other to my lover, we feel that i…",neutral,0.12422,0.11124,0.76454,,,
mental-health-general-australia,nicola38381851, https://twitter.com/nicola38381851,2020-09-02 06:10:04,https://twitter.com/i/web/status/1301039672819200000,"RT @jazzbby91: Rather than utilise ankle monitors &amp; innovative technology, you cause mental and emotional distress to people entering Austr…",negative,0.00237,0.93117,0.06646,,,
mental-health-general-australia,nicola38381851, https://twitter.com/nicola38381851,2020-09-02 06:11:44,https://twitter.com/i/web/status/1301040089926000640,"RT @AnnieFuller09: It started off keeping us safe until they knew more, now its about egos &amp; proving to the world they can do better. It's…",negative,0.00631,0.80045,0.19323,,,
mental-health-general-australia,PeterHi60563598, https://twitter.com/PeterHi60563598,2020-08-28 03:59:16,https://twitter.com/i/web/status/1299194815607840768,"RT @NACCHOAustralia: Mental health, suicide prevention remain high priorities! @healthgovau is providing 10 additional Medicare subsidised…",neutral,0.17828,0.11645,0.70527,,,
mental-health-availability-australia,BillyTh88439093, https://twitter.com/BillyTh88439093,2020-08-30 23:49:43,https://twitter.com/i/web/status/1300219177504968704,RT @australian: Josh Frydenberg is demanding Daniel Andrews lay out a roadmap out of Melbourne’s stage four lockdowns and detail the level…,neutral,0.07415,0.27046,0.65539,,,
mental-health-availability-australia,Symbiosection, https://twitter.com/Symbiosection,2020-08-24 11:48:26,https://twitter.com/i/web/status/1297863334960611328,RT @neighbour_s: Extraordinary courage shown by the families speaking up tonight on #4Corners about the fatal gaps in mental health care in…,positive,0.91696,0.00681,0.07623,,,
mental-health-availability-australia,janakisreejith, https://twitter.com/janakisreejith,2020-09-02 03:28:42,https://twitter.com/i/web/status/1300999061529559040,"RT @newscomauHQ: We’re all eager to put coronavirus behind us, but when that happens Australia will face another unprecedented disaster for…",neutral,0.12942,0.2511,0.61947,,,
mental-health-general-australia,Nadine97938090, https://twitter.com/Nadine97938090,2020-09-01 12:43:40,https://twitter.com/i/web/status/1300776335707496449,"RT @AnnieFuller09: It started off keeping us safe until they knew more, now its about egos &amp; proving to the world they can do better. It's…",negative,0.00631,0.80045,0.19323,,,
mental-health-general-australia,lucilcka, https://twitter.com/lucilcka,2020-08-29 14:44:51,https://twitter.com/i/web/status/1299719670996652032,RT @chefsami_la: @GregHuntMP How about lifting the travel ban and allowing overseas partners to reunite?? Talk about a mental health crisis…,negative,0.00838,0.79288,0.19875,,,
mental-health-general-australia,lucilcka, https://twitter.com/lucilcka,2020-08-30 15:48:35,https://twitter.com/i/web/status/1300098097796837391,Woooow this video is exactly what I could do if @ScottMorrisonMP would agree that is better to open the borders for the mental health and economy of his own country. 👏 https://t.co/IMCVINub2Y,neutral,0.07307,0.40099,0.52594,,,
mental-health-general-australia,KSabaroedin, https://twitter.com/KSabaroedin,2020-08-26 12:14:59,https://twitter.com/i/web/status/1298594792377442305,RT @lealovinglifea1: Wonderful! Now it‘s time to also recognize the mental health issues of binational couples who desperately try to reuni…,negative,0.016,0.968,0.016,,,
mental-health-general-australia,LetMeFlyAus, https://twitter.com/LetMeFlyAus,2020-08-27 06:38:49,https://twitter.com/i/web/status/1298872579969527808,RT @Danni2827: COVID19 is serious but so is the mental health of Australian Citizens who are being kept away from their partners and famili…,neutral,0.06425,0.37233,0.56343,,,
mental-health-general-australia,LetMeFlyAus, https://twitter.com/LetMeFlyAus,2020-08-27 06:40:22,https://twitter.com/i/web/status/1298872968743804928,"RT @occhocochoy: #AFairGoForLove #LoveIsNotToursim #removethecap We cannot know that when we can see each other to my lover, we feel that i…",neutral,0.12422,0.11124,0.76454,,,
mental-health-general-australia,doctorjan6, https://twitter.com/doctorjan6,2020-08-26 00:29:20,https://twitter.com/i/web/status/1298417206707986432,"RT @healthgovau: The impacts of the coronavirus outbreak, isolation and restrictions can make us feel anxious, stressed or overwhelmed. It’…",neutral,0.09385,0.15186,0.75429,,,
mental-health-awareness-australia,MrsBraddles, https://twitter.com/MrsBraddles,2020-08-30 10:51:45,https://twitter.com/i/web/status/1300023396621643776,"RT @blackdoginst: Some very important tips for our friends in Victoria, and other small things we can all do to keep on top of our mental h…",positive,0.90421,0.00634,0.08944,,,
mental-health-awareness-australia,MrsBraddles, https://twitter.com/MrsBraddles,2020-08-30 10:51:50,https://twitter.com/i/web/status/1300023416532037632,"RT @healthgovau: Keeping a healthy routine, staying engaged and continuing to look forward are all ways to support your mental health durin…",positive,0.87321,0.00626,0.12053,,,
mental-health-digital-australia,MrsBraddles, https://twitter.com/MrsBraddles,2020-08-30 10:51:50,https://twitter.com/i/web/status/1300023416532037632,"RT @healthgovau: Keeping a healthy routine, staying engaged and continuing to look forward are all ways to support your mental health durin…",positive,0.87321,0.00626,0.12053,,,
mental-health-general-australia,MrsBraddles, https://twitter.com/MrsBraddles,2020-08-30 10:51:50,https://twitter.com/i/web/status/1300023416532037632,"RT @healthgovau: Keeping a healthy routine, staying engaged and continuing to look forward are all ways to support your mental health durin…",positive,0.87321,0.00626,0.12053,,,
mental-health-awareness-australia,greenvoicepod, https://twitter.com/greenvoicepod,2020-08-27 04:00:53,https://twitter.com/i/web/status/1298832834237349888,RT @bhakthi: Helplines are real and useful:  Lifeline on 13 11 14 Beyond Blue on 1300 224 636 MensLine Australia on 1300 789 978 Suicide Ca…,positive,0.64752,0.05791,0.29457,,,
mental-health-awareness-australia,thebig55, https://twitter.com/thebig55,2020-08-28 11:46:51,https://twitter.com/i/web/status/1299312488073158657,RT @bhakthi: Helplines are real and useful:  Lifeline on 13 11 14 Beyond Blue on 1300 224 636 MensLine Australia on 1300 789 978 Suicide Ca…,positive,0.64752,0.05791,0.29457,,,
mental-health-availability-australia,Dan_Eva_13, https://twitter.com/Dan_Eva_13,2020-08-25 11:42:42,https://twitter.com/i/web/status/1298224276969893888,"@Trinity_Aus I wrote an email to Dan Andrews regarding lockdown and the effects it is having on our community and especially teenagers and children suffering depression. I didn't get a reply from him, instead the NW mental health facility contacted me to ask if I needed psych help.",negative,0.00388,0.83053,0.16559,,,
mental-health-recognition-australia,Dan_Eva_13, https://twitter.com/Dan_Eva_13,2020-08-25 11:42:42,https://twitter.com/i/web/status/1298224276969893888,"@Trinity_Aus I wrote an email to Dan Andrews regarding lockdown and the effects it is having on our community and especially teenagers and children suffering depression. I didn't get a reply from him, instead the NW mental health facility contacted me to ask if I needed psych help.",negative,0.00388,0.83053,0.16559,,,
mental-health-availability-australia,MindsCountFndn, https://twitter.com/MindsCountFndn,2020-08-31 10:24:01,https://twitter.com/i/web/status/1300378803651317761,RT @NMHC: #GettingThroughThisTogether has been developed in collaboration with Australia's leading mental health organisations and social i…,positive,0.6122,0.02706,0.36074,,,
mental-health-awareness-australia,BraiinJuice, https://twitter.com/BraiinJuice,2020-09-01 04:37:49,https://twitter.com/i/web/status/1300654069644537856,RT @beyondblue: We've launched a free Web Chat service on our Coronavirus Mental Wellbeing Support Service website. If you’d like to read m…,neutral,0.37732,0.05983,0.56284,,,
mental-health-recognition-australia,MelianJarvis, https://twitter.com/MelianJarvis,2020-08-26 12:32:20,https://twitter.com/i/web/status/1298599154973696000,"RT @MarcellaBrasset: “It’s not good for social distancing, not acceptable for other detainees, all the people complain, say this is not a g…",negative,0.00382,0.86905,0.12713,,,
mental-health-availability-australia,MelianJarvis, https://twitter.com/MelianJarvis,2020-08-27 19:31:56,https://twitter.com/i/web/status/1299067141472178176,RT @dameyon: Suicides haven't risen in Victoria in 2020 but Covid welfare cuts ahead cause concern   “Number has remained steady on last ye…,neutral,0.09068,0.13365,0.77567,,,
mental-health-availability-australia,StevenBaskett2, https://twitter.com/StevenBaskett2,2020-08-24 07:48:13,https://twitter.com/i/web/status/1297802882616500224,RT @peter_a_baldwin: It was a pleasure to share my thoughts with @lukehgomes  on why access to mental healthcare continues to be tough desp…,positive,0.76583,0.01342,0.22075,,,
mental-health-availability-australia,StevenBaskett2, https://twitter.com/StevenBaskett2,2020-08-24 07:48:19,https://twitter.com/i/web/status/1297802905030860806,"RT @blackdoginst: “When people come to me and I can’t see them, I find it really difficult to find someone else who can see them. And that’…",negative,0.00815,0.77969,0.21215,,,
mental-health-availability-australia,StevenBaskett2, https://twitter.com/StevenBaskett2,2020-08-24 11:20:56,https://twitter.com/i/web/status/1297856411297144838,"RT @L_persevere: Aged care, disability and mental health. Woefully underfunded and full of systemic failures. Carers as usual bare the resp…",negative,0.00446,0.88372,0.11182,,,
mental-health-availability-australia,penanghill, https://twitter.com/penanghill,2020-08-28 21:39:51,https://twitter.com/i/web/status/1299461718188281856,RT @ama_media: It’s really important we stay connected with family and friends. It is one of our best defences against mental health illnes…,positive,0.81774,0.00999,0.17227,,,
mental-health-availability-australia,MSMWatchdog2013, https://twitter.com/MSMWatchdog2013,2020-08-24 12:29:10,https://twitter.com/i/web/status/1297873584539316225,RT @elisereports: Tonight on @4corners we speak to some incredibly brave families who want you to see their faces and hear their experience…,positive,0.96468,0.00201,0.03331,ACT,,
mental-health-availability-australia,parracatholic, https://twitter.com/parracatholic,2020-08-25 04:35:00,https://twitter.com/i/web/status/1298116643307032578,RT @ACBC1: The Office for Social Justice has been posting excerpts from the Social Justice Statement 2020 'To Live Life to the Full: Mental…,neutral,0.26409,0.04394,0.69197,,,
