tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,state,gender,age
mental-health-recognition-australia,hayleyboxall1, https://twitter.com/hayleyboxall1,2020-07-07 23:22:21,https://twitter.com/i/web/status/1280643347690844160,"RT @genderequityvic: Tonight we’re thinking of the women of Victoria, struggling with news of further lockdown - the increased care respons…",negative,,,
mental-health-awareness-australia,bethspen, https://twitter.com/bethspen,2020-07-07 13:17:05,https://twitter.com/i/web/status/1280491023861338112,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-awareness-australia,beyondblue, https://twitter.com/beyondblue,2020-06-30 06:00:00,https://twitter.com/i/web/status/1277844314958094339,"For those who experience symptoms of social anxiety, the lockdown period may have introduced a healthy limit on daily face-to-face interactions. That’s why for many, the thought of returning to a somewhat 'normal' life can be challenging. Read more at https://t.co/apHux6hjLc.",neutral,,,
mental-health-awareness-australia,beyondblue, https://twitter.com/beyondblue,2020-07-01 01:09:05,https://twitter.com/i/web/status/1278133491184447488,"Today from 6am – 6pm there will be no radio shows, ads, news or traffic reports across Triple M stations. Learn more about 'No Talk Day' and why Triple M are encouraging everyone to talk about mental health and work on reducing men’s suicide: https://t.co/op0QG3c48h.",positive,,,
mental-health-awareness-australia,beyondblue, https://twitter.com/beyondblue,2020-07-02 07:00:10,https://twitter.com/i/web/status/1278584231212376064,"With the term ‘lockdown fatigue’ becoming increasingly popular, it’s important to know that it’s a normal experience felt by many people. To look at why it’s important to let go of lockdown regrets and try to focus on what you have done, head to https://t.co/JKbj3VocOp.",positive,,,
mental-health-awareness-australia,beyondblue, https://twitter.com/beyondblue,2020-07-03 23:42:36,https://twitter.com/i/web/status/1279198891724820480,"@LuciellaES If you feel comfortable, please email us at (https://t.co/cJq9pL8HV4) so they can contact you if they need any more information to complete their investigation. We extend our sincere apologies and we’d like to thank you for bringing this to our attention (2/2)",neutral,,,
mental-health-awareness-australia,beyondblue, https://twitter.com/beyondblue,2020-07-07 07:00:01,https://twitter.com/i/web/status/1280396135488618496,Our friends at @blackdoginst are looking for people to test a new app and its impact on the mental health and wellbeing of those who have recently become unemployed due to COVID-19. Learn more about the app and study at https://t.co/X52w3M0H3p.,positive,,,
mental-health-awareness-australia,beyondblue, https://twitter.com/beyondblue,2020-07-08 05:00:00,https://twitter.com/i/web/status/1280728318397091840,"As lockdown restrictions continue to fluctuate, you might be feeling unsettled or anxious about what this means for you or the people you care about. There are a range of measures we can put in place to support our health and wellbeing. Read more at https://t.co/CeRvuuuQLb.",neutral,,,
mental-health-awareness-australia,beyondblue, https://twitter.com/beyondblue,2020-07-09 06:04:18,https://twitter.com/i/web/status/1281106887224647680,"Although many of us are limited in what we can do to stay active during the COVID-19 lockdown restrictions, it's important to find ways to keep our bodies moving and active in whatever ways we can. Head to https://t.co/3F7gR6x6qk for more on how to stay active.",positive,,,
mental-health-awareness-australia,JJSMI, https://twitter.com/JJSMI,2020-07-07 09:42:29,https://twitter.com/i/web/status/1280437019634659330,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,,,
mental-health-availability-australia,RelAustVic, https://twitter.com/RelAustVic,2020-06-26 00:57:15,https://twitter.com/i/web/status/1276318572394971138,"RT @ruokday: Parents and carers play a vital role in supporting young people's mental health; however, many feel unsure how to do this. @he…",negative,,,
mental-health-availability-australia,RelAustVic, https://twitter.com/RelAustVic,2020-06-30 23:12:50,https://twitter.com/i/web/status/1278104236258189318,"Young people in the Wellington community will soon have access to specialised mental health support, delivered online for now by a new @headspace_aus satellite in Sale. Read more: https://t.co/Zt0i0ElKR3 @gippslandphn @wellingtonshire #Gippsland #EastGippsland https://t.co/8Z61hQpDeC",positive,,,
mental-health-awareness-australia,RelAustVic, https://twitter.com/RelAustVic,2020-07-03 00:47:23,https://twitter.com/i/web/status/1278852804728238080,"RT @beyondblue: With the term ‘lockdown fatigue’ becoming increasingly popular, it’s important to know that it’s a normal experience felt b…",positive,,,
mental-health-awareness-australia,RelAustVic, https://twitter.com/RelAustVic,2020-07-08 00:16:20,https://twitter.com/i/web/status/1280656929103241217,"At times of stress &amp; anxiety, it's normal to experience a range of different reactions. If you're struggling following the announcement of the #COVID19Vic restrictions, these tips can help you to look after yourself:https://t.co/KBG3mdco4S #COVID19au #mentalhealth #managingstress https://t.co/M62CXZjOpH",negative,,,
mental-health-awareness-australia,rachwells, https://twitter.com/rachwells,2020-07-07 11:20:07,https://twitter.com/i/web/status/1280461590869864448,RT @Zalika_R: So worried about how this 2nd lockdown will impact mental health. A reminder you can call:  Lifeline 13 11 14 Kids Helpline 1…,neutral,,,
mental-health-awareness-australia,AEUfederal, https://twitter.com/AEUfederal,2020-07-06 02:38:12,https://twitter.com/i/web/status/1279967858403885058,"RT @beyondblue: Naturally, the COVID-19 outbreak is going to cause many of us some stress and worry. But how much worry is too much? It's i…",negative,,,
mental-health-awareness-australia,ileneterege, https://twitter.com/ileneterege,2020-07-07 12:36:20,https://twitter.com/i/web/status/1280480768477650944,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-availability-australia,AusFamilyLaw, https://twitter.com/AusFamilyLaw,2020-07-08 04:13:11,https://twitter.com/i/web/status/1280716536278212609,"RT @genderequityvic: Tonight we’re thinking of the women of Victoria, struggling with news of further lockdown - the increased care respons…",negative,,,
mental-health-recognition-australia,AusFamilyLaw, https://twitter.com/AusFamilyLaw,2020-07-08 04:13:11,https://twitter.com/i/web/status/1280716536278212609,"RT @genderequityvic: Tonight we’re thinking of the women of Victoria, struggling with news of further lockdown - the increased care respons…",negative,,,
mental-health-awareness-australia,DrSarahWendt, https://twitter.com/DrSarahWendt,2020-07-09 06:33:01,https://twitter.com/i/web/status/1281114113041563650,RT @OurWatchAus: Our support and thanks continues to go out to the response orgs who have worked tirelessly to help those in need.   Their…,positive,,,
mental-health-awareness-australia,BertieBlue, https://twitter.com/BertieBlue,2020-07-07 06:55:12,https://twitter.com/i/web/status/1280394922026086400,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-awareness-australia,SirTilly01, https://twitter.com/SirTilly01,2020-07-07 09:28:47,https://twitter.com/i/web/status/1280433573682528257,RT @nadinevoncohen: FUCK YEAH VICTORIANS IF YOU'RE STRUGGLING MENTALLY / MONEYLY / IN A HARMFUL LIVNG SITUATION PLEASE CALL A FRIEND OR THE…,negative,,,
mental-health-general-australia,loukaparry, https://twitter.com/loukaparry,2020-07-04 08:25:04,https://twitter.com/i/web/status/1279330372505841665,RT @PatMcGorry: We must flatten the mental health curve https://t.co/VgavzAPIDy via @newcastleherald @NMHC @GregHuntMP @ScottMorrisonMP @Gl…,positive,,,
mental-health-awareness-australia,_ChristyCollins, https://twitter.com/_ChristyCollins,2020-07-07 07:39:30,https://twitter.com/i/web/status/1280406068393177089,RT @Zalika_R: So worried about how this 2nd lockdown will impact mental health. A reminder you can call:  Lifeline 13 11 14 Kids Helpline 1…,neutral,,,
mental-health-awareness-australia,melly_singer, https://twitter.com/melly_singer,2020-07-07 06:51:01,https://twitter.com/i/web/status/1280393869104836614,RT @nadinevoncohen: FUCK YEAH VICTORIANS IF YOU'RE STRUGGLING MENTALLY / MONEYLY / IN A HARMFUL LIVNG SITUATION PLEASE CALL A FRIEND OR THE…,negative,,,
mental-health-awareness-australia,dayofrebecca, https://twitter.com/dayofrebecca,2020-07-07 13:28:58,https://twitter.com/i/web/status/1280494014333140993,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-awareness-australia,InstituteSR, https://twitter.com/InstituteSR,2020-07-02 02:07:29,https://twitter.com/i/web/status/1278510576310730752,"RT @1800RESPECT: People with #disability can be more likely to experience #abuse due to a range of factors, including reliance on other peo…",negative,,,
mental-health-awareness-australia,InstituteSR, https://twitter.com/InstituteSR,2020-07-07 00:35:52,https://twitter.com/i/web/status/1280299457813204993,"RT @1800RESPECT: We invite you to subscribe to our Workers and Professionals newsletter. Updates on the #1800RESPECT service, #DVSA sector…",positive,,,
mental-health-general-australia,pixystyxexysts, https://twitter.com/pixystyxexysts,2020-06-23 19:23:36,https://twitter.com/i/web/status/1275509830225063937,RT @sedelman1: @healthgovau  Mental health requires housing security- not just positive thinking and exercise.,neutral,,,
mental-health-awareness-australia,kaytstolz, https://twitter.com/kaytstolz,2020-07-07 08:17:39,https://twitter.com/i/web/status/1280415669788368897,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,,,
mental-health-awareness-australia,GeordieCowan, https://twitter.com/GeordieCowan,2020-07-07 13:53:06,https://twitter.com/i/web/status/1280500090134765568,RT @Zalika_R: So worried about how this 2nd lockdown will impact mental health. A reminder you can call:  Lifeline 13 11 14 Kids Helpline 1…,neutral,,,
mental-health-general-australia,andygalloway, https://twitter.com/andygalloway,2020-07-01 02:01:05,https://twitter.com/i/web/status/1278146575273869312,"@healthgovau This government has been ratfucking my mental health for years, with it's 1820's brand of policies, attacks on hard earned working conditions and a total lack of financial probity with Barnaby and Angus Taylor feeding themselves from the public purse. Covid has just iced the cake",negative,,,
mental-health-awareness-australia,nuggi, https://twitter.com/nuggi,2020-07-07 13:24:15,https://twitter.com/i/web/status/1280492829848920064,"RT @BasilZoccali: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kids…",positive,,,
mental-health-recognition-australia,rachelclun, https://twitter.com/rachelclun,2020-07-07 23:41:20,https://twitter.com/i/web/status/1280648122348142592,Experts believe Australia has entered a dangerous new phase of the pandemic as soaring infection numbers in Melbourne put NSW on high alert - @AlexSmithSMH https://t.co/SpqPNUT3RZ,negative,,,
mental-health-general-australia,whatnowau, https://twitter.com/whatnowau,2020-07-08 00:06:55,https://twitter.com/i/web/status/1280654563154882560,"RT @healthgovau: The Australian Government is trialling new Adult Mental Health Centres, with one in each state and territory. We want to k…",neutral,,,
mental-health-recognition-australia,DrCorsi, https://twitter.com/DrCorsi,2020-07-01 06:32:04,https://twitter.com/i/web/status/1278214772811378688,Our contribution from Australia as part of a large multi-country study we're conducting with several friends and colleagues of the @WineBusRes.  How wine and alcohol purchasing and consumption changed during COVID-19 isolation in Australia https://t.co/OOpKfzlCV7,positive,,,
mental-health-awareness-australia,katewildabc, https://twitter.com/katewildabc,2020-07-07 09:54:15,https://twitter.com/i/web/status/1280439979903086594,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,,,
mental-health-awareness-australia,mandyherbet, https://twitter.com/mandyherbet,2020-07-07 07:56:44,https://twitter.com/i/web/status/1280410405748084736,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-awareness-australia,SYC_ChiefExec, https://twitter.com/SYC_ChiefExec,2020-07-08 01:26:03,https://twitter.com/i/web/status/1280674473843126272,RT @AimeeBrownbill: The @blackdoginst need young Australians 12-18y to share their experience of how the COVID-19 pandemic has impacted the…,neutral,,,
mental-health-awareness-australia,smartaspaint, https://twitter.com/smartaspaint,2020-07-07 07:32:47,https://twitter.com/i/web/status/1280404377610543104,RT @beyondblue: Our friends at @blackdoginst are looking for people to test a new app and its impact on the mental health and wellbeing of…,positive,,,
mental-health-awareness-australia,NathanBazley, https://twitter.com/NathanBazley,2020-07-07 10:13:01,https://twitter.com/i/web/status/1280444701959614465,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-availability-australia,MissionAust, https://twitter.com/MissionAust,2020-07-09 00:52:50,https://twitter.com/i/web/status/1281028502586658819,"If Australia really wants to tackle mental health after coronavirus, we must take action on #homelessness https://t.co/QttetIH8oW via @ConversationEDU",negative,,,
mental-health-awareness-australia,sophiescott2, https://twitter.com/sophiescott2,2020-07-07 06:07:47,https://twitter.com/i/web/status/1280382988237156353,"Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpline 1800 551 800 MensLine Australia 1300 789 978 Suicide Call Back Service 1300 659 467 Beyond Blue 1300 22 46 36 Headspace 1800 650 890 QLife 1800 184 527",negative,,,
mental-health-availability-australia,westsyduics, https://twitter.com/westsyduics,2020-07-03 00:44:50,https://twitter.com/i/web/status/1278852163150569474,"New @SBS documentary series Who Gets to Stay in Australia? started this week, highlighting mental health impacts of Australia’s immigration system on visa applicants (watch at SBS on Demand). @ShaKRobertson comments on the difficulties of the system https://t.co/H9z9WiXHAQ",neutral,,,
mental-health-availability-australia,stevebastoni, https://twitter.com/stevebastoni,2020-06-25 08:27:03,https://twitter.com/i/web/status/1276069382825754624,"RT @ruokday: Parents and carers play a vital role in supporting young people's mental health; however, many feel unsure how to do this. @he…",negative,,,
mental-health-awareness-australia,florahui, https://twitter.com/florahui,2020-07-07 13:10:26,https://twitter.com/i/web/status/1280489350858326017,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-awareness-australia,jazer1985, https://twitter.com/jazer1985,2020-07-08 12:57:39,https://twitter.com/i/web/status/1280848521067769856,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-awareness-australia,redrock_bball, https://twitter.com/redrock_bball,2020-07-07 06:18:41,https://twitter.com/i/web/status/1280385730133385216,"RT @BasilZoccali: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kids…",positive,,,
mental-health-general-australia,ANZSWWER, https://twitter.com/ANZSWWER,2020-06-29 23:14:00,https://twitter.com/i/web/status/1277742142551494656,"RT @JessDavis1308: The fee increase on Social Work degrees has the potential to detrimentally impact the #mentalhealth sector/workforce, of…",negative,,,
mental-health-availability-australia,Volunteer_West, https://twitter.com/Volunteer_West,2020-07-03 22:20:42,https://twitter.com/i/web/status/1279178278872334336,RT @healthgovau: It’s natural to feel a range of emotions in the current environment. If you need mental health services from some of Austr…,negative,,,
mental-health-awareness-australia,Volunteer_West, https://twitter.com/Volunteer_West,2020-07-03 22:20:42,https://twitter.com/i/web/status/1279178278872334336,RT @healthgovau: It’s natural to feel a range of emotions in the current environment. If you need mental health services from some of Austr…,negative,,,
mental-health-digital-australia,Volunteer_West, https://twitter.com/Volunteer_West,2020-07-03 22:20:42,https://twitter.com/i/web/status/1279178278872334336,RT @healthgovau: It’s natural to feel a range of emotions in the current environment. If you need mental health services from some of Austr…,negative,,,
mental-health-general-australia,Volunteer_West, https://twitter.com/Volunteer_West,2020-07-03 22:20:42,https://twitter.com/i/web/status/1279178278872334336,RT @healthgovau: It’s natural to feel a range of emotions in the current environment. If you need mental health services from some of Austr…,negative,,,
mental-health-awareness-australia,AimeeBrownbill, https://twitter.com/AimeeBrownbill,2020-07-08 00:57:37,https://twitter.com/i/web/status/1280667322156343296,The @blackdoginst need young Australians 12-18y to share their experience of how the COVID-19 pandemic has impacted them. Please share with those that may be willing to participate. https://t.co/F7BsLdObzb @teamyacsa @YACVic @yacwa @news_yanq @Sonder_SA @headspace_aus @orygen_aus,positive,,,
mental-health-general-australia,drjoesDIYhealth, https://twitter.com/drjoesDIYhealth,2020-07-02 00:32:33,https://twitter.com/i/web/status/1278486684489756674,RT @ATHRA_AU: Important new study from the UK confirms that #vaping is the most effective quitting method and could reduce health inequalit…,positive,,,
mental-health-awareness-australia,jacquieo75, https://twitter.com/jacquieo75,2020-07-09 07:52:19,https://twitter.com/i/web/status/1281134069154115586,RT @OurWatchAus: Our support and thanks continues to go out to the response orgs who have worked tirelessly to help those in need.   Their…,positive,,,
mental-health-availability-australia,shelterwa, https://twitter.com/shelterwa,2020-07-05 00:29:50,https://twitter.com/i/web/status/1279573164465389570,"They follow their journeys post-release, to ensure risk factors such as housing, mental health and access to education and employment were mitigated. https://t.co/MDCH8B4cel",positive,,,
mental-health-availability-australia,The_Aussie_Evo, https://twitter.com/The_Aussie_Evo,2020-07-06 00:32:38,https://twitter.com/i/web/status/1279936255875137536,RT @drmicklive: PSA to fellow streamers who have viewers struggling with their mental health &amp; you don't know what to do.  I am a licensed…,positive,,,
mental-health-availability-australia,MicrosoftAU, https://twitter.com/MicrosoftAU,2020-06-30 23:20:57,https://twitter.com/i/web/status/1278106278053675009,"Partnering with Veritec, @mindaustralia built compelling applications to keep clients' mental health front and centre and help navigate complex care options. Learn more: https://t.co/nR3qkAM6xd",positive,,,
mental-health-awareness-australia,JDDavis359, https://twitter.com/JDDavis359,2020-07-07 09:29:22,https://twitter.com/i/web/status/1280433718235000833,"RT @BasilZoccali: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kids…",positive,,,
mental-health-awareness-australia,maffygirl, https://twitter.com/maffygirl,2020-07-07 06:32:41,https://twitter.com/i/web/status/1280389253147443204,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-recognition-australia,maffygirl, https://twitter.com/maffygirl,2020-07-08 12:04:20,https://twitter.com/i/web/status/1280835104902807553,To all my #MedTwitter friends in Aussie lockdown.  I’m a chatty person. If it gets too much or lonely message me and I’ll get you through this.  I’m always here and I’ll chat anytime. We are in this in together.  It gives @urethroplasty a rest!,positive,,,
mental-health-awareness-australia,kelseyrettino, https://twitter.com/kelseyrettino,2020-07-07 07:37:33,https://twitter.com/i/web/status/1280405578099994624,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-availability-australia,AustralianStory, https://twitter.com/AustralianStory,2020-07-08 03:32:31,https://twitter.com/i/web/status/1280706303480852481,RT @abcnews: What's stopped you from seeing a psychologist? Share your story https://t.co/6WrOqZw90l,positive,,,
mental-health-awareness-australia,adamhillmedia, https://twitter.com/adamhillmedia,2020-07-07 06:25:14,https://twitter.com/i/web/status/1280387380176814088,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,,,
mental-health-awareness-australia,amymur92, https://twitter.com/amymur92,2020-07-07 12:09:22,https://twitter.com/i/web/status/1280473984450965504,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-awareness-australia,DFA_Analyst, https://twitter.com/DFA_Analyst,2020-07-09 11:19:04,https://twitter.com/i/web/status/1281186103278501890,"RT @shoot_da_spruik: @DFA_Analyst @AvidCommentator @RobbieBarwick  If you are struggling, you are not alone. Pls call Lifeline 13 11 14 Kid…",neutral,,,
mental-health-awareness-australia,blkrnbow, https://twitter.com/blkrnbow,2020-07-07 05:50:01,https://twitter.com/i/web/status/1280378519017545729,Do you need mental health info or support? Check out the #HeadToHealth online resource. Link: https://t.co/SudH5X332f https://t.co/AhOpsbWXID,positive,,,
mental-health-digital-australia,blkrnbow, https://twitter.com/blkrnbow,2020-07-07 05:50:01,https://twitter.com/i/web/status/1280378519017545729,Do you need mental health info or support? Check out the #HeadToHealth online resource. Link: https://t.co/SudH5X332f https://t.co/AhOpsbWXID,positive,,,
mental-health-awareness-australia,_Hollytweets, https://twitter.com/_Hollytweets,2020-07-07 12:08:42,https://twitter.com/i/web/status/1280473814803963904,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-general-australia,AyesHavit, https://twitter.com/AyesHavit,2020-07-02 11:21:30,https://twitter.com/i/web/status/1278649998092103680,RT @healthgovau: The impacts of coronavirus are tough and can impact our mental health. We need to make sure we look after ourselves and se…,neutral,,,
mental-health-awareness-australia,DrLizzieManning, https://twitter.com/DrLizzieManning,2020-07-07 06:13:45,https://twitter.com/i/web/status/1280384488627793920,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-awareness-australia,ben_darcy, https://twitter.com/ben_darcy,2020-07-07 07:44:45,https://twitter.com/i/web/status/1280407390882377729,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-awareness-australia,sonalewsr, https://twitter.com/sonalewsr,2020-07-07 13:58:54,https://twitter.com/i/web/status/1280501550071386114,"RT @businessinsider: Curb anxiety by focusing on these 3 things that you can still control, even during uncertain times (via @Inc) https://…",positive,,,
mental-health-awareness-australia,sonalewsr, https://twitter.com/sonalewsr,2020-07-09 10:56:30,https://twitter.com/i/web/status/1281180421238042630,"RT @SuicideCallBack: Suicide Call Back Service offers free online and phone #counselling nationwide, 24/7. If you need #support, you can ca…",neutral,,,
mental-health-availability-australia,ScottieOlMate, https://twitter.com/ScottieOlMate,2020-07-05 21:20:00,https://twitter.com/i/web/status/1279887777610428416,@abcnews @BreakfastNews With regards to the mental health issues. Can you please raise the issue of limited support available via Medicare? Australia needs different modes of mental health services not just psychologists and social workers. #psychotherapy,negative,,,
mental-health-awareness-australia,ERN_Malleyscrub, https://twitter.com/ERN_Malleyscrub,2020-07-07 12:22:46,https://twitter.com/i/web/status/1280477356008730625,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,,,
mental-health-availability-australia,ProBonoNews, https://twitter.com/ProBonoNews,2020-07-08 02:34:18,https://twitter.com/i/web/status/1280691651833454592,"Australia’s mental health response to COVID-19 needs to consider broader social and economic factors and be better tailored to protect vulnerable groups most at risk during the pandemic, a new report from @SuicidePrevAU &amp; @wesleymission says. https://t.co/4f7mYWGhp5",negative,,,
mental-health-general-australia,garland_paige, https://twitter.com/garland_paige,2020-07-08 21:15:09,https://twitter.com/i/web/status/1280973721444814849,RT @healthgovau: The impacts of coronavirus are tough and can impact our mental health. We need to make sure we look after ourselves and se…,neutral,,,
mental-health-awareness-australia,Maber711, https://twitter.com/Maber711,2020-07-07 09:04:04,https://twitter.com/i/web/status/1280427352992804869,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-awareness-australia,markcasey_117, https://twitter.com/markcasey_117,2020-07-07 08:52:26,https://twitter.com/i/web/status/1280424423703494657,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,,,
mental-health-awareness-australia,authorCassDean, https://twitter.com/authorCassDean,2020-07-07 07:20:50,https://twitter.com/i/web/status/1280401372895051776,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-digital-australia,QIPaccredited, https://twitter.com/QIPaccredited,2020-06-29 23:24:04,https://twitter.com/i/web/status/1277744673948184576,"RT @healthgovau: It’s important to seek support if you’re feeling overwhelmed. There are services available to you 24/7, including: - Beyon…",positive,,,
mental-health-awareness-australia,susanamet, https://twitter.com/susanamet,2020-07-07 09:03:15,https://twitter.com/i/web/status/1280427147178303489,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,,,
mental-health-awareness-australia,PeningtonNews, https://twitter.com/PeningtonNews,2020-07-07 08:24:21,https://twitter.com/i/web/status/1280417356863291394,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-awareness-australia,Let_them_go, https://twitter.com/Let_them_go,2020-07-07 15:04:33,https://twitter.com/i/web/status/1280518069400547328,RT @nadinevoncohen: FUCK YEAH VICTORIANS IF YOU'RE STRUGGLING MENTALLY / MONEYLY / IN A HARMFUL LIVNG SITUATION PLEASE CALL A FRIEND OR THE…,negative,,,
mental-health-recognition-australia,akaWACA, https://twitter.com/akaWACA,2020-07-04 08:07:52,https://twitter.com/i/web/status/1279326045515051008,"RT @BenjaminMillar: ...policing can cause harm– fear, stress, anxiety, confusion and the disproportionate serving of fines on those least…",negative,,,
mental-health-awareness-australia,Daviem93, https://twitter.com/Daviem93,2020-07-07 10:25:19,https://twitter.com/i/web/status/1280447797309984768,"A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kids Helpline: 1800 551 800 MensLine Australia: 1300 789 978 Suicide Call Back Service: 1300 659 467 Beyond Blue: 1300 22 46 36 Headspace: 1800 650 890",neutral,,,
mental-health-awareness-australia,MCG58, https://twitter.com/MCG58,2020-07-07 22:51:32,https://twitter.com/i/web/status/1280635590556307458,RT @beyondblue: Our friends at @blackdoginst are looking for people to test a new app and its impact on the mental health and wellbeing of…,positive,,,
mental-health-availability-australia,cassred, https://twitter.com/cassred,2020-07-07 23:04:08,https://twitter.com/i/web/status/1280638762276380672,RT @sarahsuttonpsyc: I've been involved with designing the model of care for the Adult Mental Health Centres across Australia - now it is y…,positive,,,
mental-health-awareness-australia,theshineline, https://twitter.com/theshineline,2020-07-07 10:46:05,https://twitter.com/i/web/status/1280453026981933056,RT @Zalika_R: So worried about how this 2nd lockdown will impact mental health. A reminder you can call:  Lifeline 13 11 14 Kids Helpline 1…,neutral,,,
mental-health-awareness-australia,MaxDHanlon, https://twitter.com/MaxDHanlon,2020-07-07 06:15:33,https://twitter.com/i/web/status/1280384942975770626,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-awareness-australia,RachelScott75, https://twitter.com/RachelScott75,2020-06-30 06:18:28,https://twitter.com/i/web/status/1277848960657309698,"RT @beyondblue: For those who experience symptoms of social anxiety, the lockdown period may have introduced a healthy limit on daily face-…",neutral,,,
mental-health-awareness-australia,gregory_kj, https://twitter.com/gregory_kj,2020-07-07 11:17:05,https://twitter.com/i/web/status/1280460828529930241,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,,,
mental-health-awareness-australia,antoinette_news, https://twitter.com/antoinette_news,2020-07-07 06:22:10,https://twitter.com/i/web/status/1280386606323478528,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,,,
mental-health-awareness-australia,Qld_MHC, https://twitter.com/Qld_MHC,2020-07-01 22:51:59,https://twitter.com/i/web/status/1278461375359201282,"Over in the UK, a #mentalhealth charity has warned that the #COVID19 lockdown has had a significant affect on the nation's mental health. Read more on The Guardian: https://t.co/DPklwnruQr.  If you need mental health support, visit: https://t.co/0eQH27f3Re",negative,,,
mental-health-digital-australia,Qld_MHC, https://twitter.com/Qld_MHC,2020-07-01 22:51:59,https://twitter.com/i/web/status/1278461375359201282,"Over in the UK, a #mentalhealth charity has warned that the #COVID19 lockdown has had a significant affect on the nation's mental health. Read more on The Guardian: https://t.co/DPklwnruQr.  If you need mental health support, visit: https://t.co/0eQH27f3Re",negative,,,
