tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,state,gender,age
mental-health-digital-australia,healthgovau, https://twitter.com/healthgovau,2020-07-23 02:30:18,https://twitter.com/i/web/status/1286126461305356289,"No matter how #COVID19 has affected you, adjusting to the changes can take some time. Keep track of how you are feeling and make your mental health a priority. Visit https://t.co/I5mXqpB6sk for tips and support. https://t.co/XKj7uWFl4k",positive,,,
mental-health-availability-australia,healthgovau, https://twitter.com/healthgovau,2020-07-24 09:30:11,https://twitter.com/i/web/status/1286594518851170305,"If you’re experiencing ongoing #mentalhealth difficulties, it’s okay to speak-up and seek help. #HeadtoHealth can help you find digital mental health services from some of Australia’s most trusted mental health organisations. Visit https://t.co/3QWvsMDBVf https://t.co/7ztEAFVCPE",positive,,,
mental-health-awareness-australia,healthgovau, https://twitter.com/healthgovau,2020-07-24 09:30:11,https://twitter.com/i/web/status/1286594518851170305,"If you’re experiencing ongoing #mentalhealth difficulties, it’s okay to speak-up and seek help. #HeadtoHealth can help you find digital mental health services from some of Australia’s most trusted mental health organisations. Visit https://t.co/3QWvsMDBVf https://t.co/7ztEAFVCPE",positive,,,
mental-health-digital-australia,healthgovau, https://twitter.com/healthgovau,2020-07-24 09:30:11,https://twitter.com/i/web/status/1286594518851170305,"If you’re experiencing ongoing #mentalhealth difficulties, it’s okay to speak-up and seek help. #HeadtoHealth can help you find digital mental health services from some of Australia’s most trusted mental health organisations. Visit https://t.co/3QWvsMDBVf https://t.co/7ztEAFVCPE",positive,,,
mental-health-awareness-australia,healthgovau, https://twitter.com/healthgovau,2020-07-25 08:15:02,https://twitter.com/i/web/status/1286937992708399104,"Taking care of your mental health and wellbeing is important, especially during this time. Beyond Blue has a dedicated Coronavirus Mental Wellbeing Support Service to help if you are feeling worried or struggling to cope. Visit: https://t.co/gzARiJMRcZ https://t.co/dVIbqE5fi5",neutral,,,
mental-health-awareness-australia,ItsPalexi, https://twitter.com/ItsPalexi,2020-07-26 16:59:36,https://twitter.com/i/web/status/1287432394685812736,Most of these services also have online chats on their website.  Lifeline: 13 11 14 Suicide Callback Service: 1300 659 467 MensLine Australia: 1300 78 99 78 Kids Helpline: 1800 55 1800 Beyond Blue: 1300 22 4636 EHeadSpace: 1800 650 890 SANE Aus: 1800 18 7263 QLife: 1800 184 527,neutral,,,
mental-health-availability-australia,amavictoria, https://twitter.com/amavictoria,2020-07-20 01:25:38,https://twitter.com/i/web/status/1285023026426327041,It is imperative that we use this crisis to refocus attention on the mental health of doctors in Australia. We suggest that now is the right time to strategically examine what needs to be done moving forward to prioritise doctors’ mental health.  MORE: https://t.co/m2DQB0oKLw,neutral,Victoria,,
mental-health-availability-australia,erinahandley, https://twitter.com/erinahandley,2020-07-23 21:44:53,https://twitter.com/i/web/status/1286417022138454016,"RT @taliaualiitia: These are trying times but, for Māori or Pacific men they're brought up to be the providers - it takes a lot of bravery…",positive,,,
mental-health-availability-australia,erinahandley, https://twitter.com/erinahandley,2020-07-23 21:52:24,https://twitter.com/i/web/status/1286418913689890816,"Sari had to change psychologists several times before finding the right person. Born and raised Muslim in Indonesia, she said some therapists didn't accommodate her Islamic values and rituals when planning her treatment. https://t.co/yZkce8SYnu",negative,,,
mental-health-availability-australia,VicRGProgram, https://twitter.com/VicRGProgram,2020-07-20 09:44:19,https://twitter.com/i/web/status/1285148523411812352,RT @amavictoria: It is imperative that we use this crisis to refocus attention on the mental health of doctors in Australia. We suggest th…,neutral,,,
mental-health-availability-australia,HBAProgram_USYD, https://twitter.com/HBAProgram_USYD,2020-07-27 12:12:53,https://twitter.com/i/web/status/1287722625054072833,RT @ian_hickie: Australia coronavirus: More mental health funding needed https://t.co/L1GWc1Yt7d,negative,,,
mental-health-awareness-australia,MortyAUS, https://twitter.com/MortyAUS,2020-07-22 03:30:08,https://twitter.com/i/web/status/1285779134346489856,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,Queensland,,
mental-health-awareness-australia,LivingWorksAus, https://twitter.com/LivingWorksAus,2020-07-25 04:51:38,https://twitter.com/i/web/status/1286886804306554881,"Are you an Aus Army, Navy, Airforce veteran or know someone who is?   @DVAAus @OpenArmsSupport are funding our suicide first-aid online  training across the country for FREE  #Veterans   https://t.co/bxbi6aatvc   #OpenArmsSupport #StrongerTogether https://t.co/aw5Tr9IG5B",positive,,,
mental-health-general-australia,roseannebyrne, https://twitter.com/roseannebyrne,2020-07-16 09:09:47,https://twitter.com/i/web/status/1283690279472529408,RT @Max_Gross: @healthgovau The current Australian Government does more to damage our mental health than any pandemic ever could #LNPfail…,negative,New South Wales,,
mental-health-general-australia,VinietaaSharrma, https://twitter.com/VinietaaSharrma,2020-07-21 06:26:05,https://twitter.com/i/web/status/1285461022141083649,"@BhumiMamnani @AlanTudgeMP @JoshFrydenberg @MarisePayne @GregHuntMP @PMOIndia Please reunite the separated families. Its been 5 months, we have not seen our families. This separation is having an adverse impact on children mental health which may ruin their whole life",negative,,,
mental-health-general-australia,VinietaaSharrma, https://twitter.com/VinietaaSharrma,2020-07-23 16:13:14,https://twitter.com/i/web/status/1286333559926484993,"RT @ManjotD57047569: Its been months, we have not seen our families, this seperation is killing us. We all are going through depression. #L…",negative,,,
mental-health-general-australia,VinietaaSharrma, https://twitter.com/VinietaaSharrma,2020-07-25 11:34:23,https://twitter.com/i/web/status/1286988161256579072,"Please reunite the seperated families of visa holders. Its been 5 months, we have not seen our families. This separation is having an adverse impact on children mental health which may ruin their whole life #letuscomehome #loveisnotourism @ScottMorrisonMP @narendramodi https://t.co/9ORYlGkcJd",negative,,,
mental-health-general-australia,VinietaaSharrma, https://twitter.com/VinietaaSharrma,2020-07-26 16:49:39,https://twitter.com/i/web/status/1287429890296307712,RT @ManjotD57047569: #ReuniteTheFamilies #letuscomehome  we all are going through from depression. This separation is getting worse than th…,negative,,,
mental-health-awareness-australia,TJR_4_EVA, https://twitter.com/TJR_4_EVA,2020-07-21 04:16:38,https://twitter.com/i/web/status/1285428444927365122,Sometimes life gets to hard but there's help Vale Shane Tuck 1981 to 2020  https://t.co/ikq6RYb6KY 131114 Suicide prevention Australia  or @beyondblue #yellowandblack #tigerforever RIP 💔 @Richmond_FC https://t.co/DdLJyRnNbI,negative,,,
mental-health-awareness-australia,TJR_4_EVA, https://twitter.com/TJR_4_EVA,2020-07-22 11:54:52,https://twitter.com/i/web/status/1285906152723607558,Tributes to shane #gonetosoon 1981 2020 💛  Suicide is a massive part of life something we see all to often  https://t.co/UaeOa2gxM9  and noational depression help line 24/7 https://t.co/ikq6RYb6KY rest easy legend @Richmond_FC https://t.co/lW8SyjFInH,negative,,,
mental-health-awareness-australia,TJR_4_EVA, https://twitter.com/TJR_4_EVA,2020-07-24 11:07:40,https://twitter.com/i/web/status/1286619049682538496,a  final tweet for Shane Goodbye shane i’m sorry you were in so much pain  Suicicide affects so many Depression doest discriminate https://t.co/UaeOa2gxM9  and https://t.co/ikq6RYb6KY 24 hours 7 days  pls reach out  Sleep well shane forever a tiger 🐯 💛 @Richmond_FC https://t.co/bE5WUmU2sA,negative,,,
mental-health-availability-australia,StrandedAus_Ind, https://twitter.com/StrandedAus_Ind,2020-07-18 14:38:26,https://twitter.com/i/web/status/1284497764005449728,"RT @Mhk00008Mehak: @ShashiTharoor Please help us to get back home to Australia stranded in India from more than four months without home, f…",negative,,,
mental-health-general-australia,StrandedAus_Ind, https://twitter.com/StrandedAus_Ind,2020-07-21 04:32:10,https://twitter.com/i/web/status/1285432357600673792,"RT @DRRAJPATANKAR1: Everyone stranded for months is pleading for safe return to Australia. Frustrations, sufferings, and worsening mental h…",negative,,,
mental-health-general-australia,StrandedAus_Ind, https://twitter.com/StrandedAus_Ind,2020-07-21 17:33:04,https://twitter.com/i/web/status/1285628874961936384,"RT @DRRAJPATANKAR1: Australian PM @ScottMorrisonMP makes return of thousands of Aussies residents stranded in India , overseas impossible &amp;…",negative,,,
mental-health-availability-australia,StrandedAus_Ind, https://twitter.com/StrandedAus_Ind,2020-07-24 07:04:10,https://twitter.com/i/web/status/1286557772310446080,RT @Simon_A_Quinn: Australians in India have lived in various states of lockdown for months. COVID-19 rages. There are no options to return…,negative,,,
mental-health-awareness-australia,EmmaRance3, https://twitter.com/EmmaRance3,2020-07-03 12:18:43,https://twitter.com/i/web/status/1279026785770860546,RT @headspace_aus: headspace Mt Barker's brand new site opened its doors to young people today and also welcomed headspace Board Director D…,positive,,,
mental-health-availability-australia,PMCVic, https://twitter.com/PMCVic,2020-07-20 03:46:07,https://twitter.com/i/web/status/1285058377869955072,RT @amavictoria: It is imperative that we use this crisis to refocus attention on the mental health of doctors in Australia. We suggest th…,neutral,,,
mental-health-awareness-australia,Kylie85874454, https://twitter.com/Kylie85874454,2020-07-22 02:30:48,https://twitter.com/i/web/status/1285764202754273282,"RT @healthgovau: COVID-19 is changing the lives of people around the world, but for many Australians the impact of the 2020 bushfires is al…",negative,,,
mental-health-availability-australia,awambmrgw, https://twitter.com/awambmrgw,2020-07-26 03:57:22,https://twitter.com/i/web/status/1287235537355431937,RT @AnthonyCole68: When Reagan was Governor of California he de-funded Mental Health Services. Then again nation-wide when President. The s…,negative,,,
mental-health-awareness-australia,jasmineforecast, https://twitter.com/jasmineforecast,2020-07-07 12:38:31,https://twitter.com/i/web/status/1280481318527090690,RT @Zalika_R: So worried about how this 2nd lockdown will impact mental health. A reminder you can call:  Lifeline 13 11 14 Kids Helpline 1…,neutral,,,
mental-health-awareness-australia,DPSupportAU, https://twitter.com/DPSupportAU,2020-07-23 22:35:04,https://twitter.com/i/web/status/1286429652890902530,"Today is #StressDownDay! It is a perfect reminder for #dental practitioners to look after themselves and plan to relax. Block some time in your calendar, even just 15 minutes, to try one of these stress-busting activities. #stressrelief  https://t.co/U4kfh8AfzK",positive,,,
mental-health-general-australia,mariageorgiouu, https://twitter.com/mariageorgiouu,2020-07-21 08:10:30,https://twitter.com/i/web/status/1285487300265172994,RT @_ONEINFIVE_: Over 10mill Aust. adults are est. to know someone who has died by suicide - suicide more than a mental health issue.  Too…,negative,,,
mental-health-availability-australia,A17374346, https://twitter.com/A17374346,2020-07-21 11:05:57,https://twitter.com/i/web/status/1285531454634508289,RT @RitaPanahi: Australia’s top mental health experts have warned that the economic &amp; social effects of the pandemic will lead to a dramati…,negative,,,
mental-health-availability-australia,jazzbby91, https://twitter.com/jazzbby91,2020-07-19 05:32:40,https://twitter.com/i/web/status/1284722804760305664,RT @Nucleon39642876: @ScottMorrisonMP @PeterDutton_MP @KKeneally @SenatorWong @zalisteggall @LaTrioli Can you not see the impact you are ha…,positive,,,
mental-health-general-australia,jazzbby91, https://twitter.com/jazzbby91,2020-07-19 05:32:40,https://twitter.com/i/web/status/1284722804760305664,RT @Nucleon39642876: @ScottMorrisonMP @PeterDutton_MP @KKeneally @SenatorWong @zalisteggall @LaTrioli Can you not see the impact you are ha…,positive,,,
mental-health-general-australia,jazzbby91, https://twitter.com/jazzbby91,2020-07-22 03:34:20,https://twitter.com/i/web/status/1285780190623232003,RT @ruthryan: It’s not hard 🇦🇺. You are breaking hearts. If you want to look from an economic side only then think of the airlines (and the…,negative,,,
mental-health-general-australia,jazzbby91, https://twitter.com/jazzbby91,2020-07-22 03:35:49,https://twitter.com/i/web/status/1285780562783825921,RT @ruthryan: National Mental Health and Wellbeing Pandemic Response Plan: meet the mental health and wellbeing needs of all Australians to…,neutral,,,
mental-health-general-australia,jazzbby91, https://twitter.com/jazzbby91,2020-07-24 12:54:20,https://twitter.com/i/web/status/1286645894108987396,RT @ruthryan: I wonder @ScottMorrisonMP would feel not being able to hug Jenny for the past 10 months with an indefinite future timeline.Th…,negative,,,
mental-health-general-australia,jazzbby91, https://twitter.com/jazzbby91,2020-07-25 07:32:10,https://twitter.com/i/web/status/1286927204476022786,RT @nirvans_: I don‘t know how much longer I can mentally and physically do this. @ausgov @ScottMorrisonMP @AusBorderForce the distance fro…,negative,,,
mental-health-general-australia,jazzbby91, https://twitter.com/jazzbby91,2020-07-27 06:13:25,https://twitter.com/i/web/status/1287632162347315202,RT @moni1032: So why can’t we do it like Denmark and safely reunite partners?Too much work to create the policy?Pride of creating a prison…,negative,,,
mental-health-availability-australia,zybisko, https://twitter.com/zybisko,2020-07-21 10:41:30,https://twitter.com/i/web/status/1285525300344795142,RT @RitaPanahi: Australia’s top mental health experts have warned that the economic &amp; social effects of the pandemic will lead to a dramati…,negative,,,
mental-health-availability-australia,RuralHC_Aus, https://twitter.com/RuralHC_Aus,2020-07-19 06:19:34,https://twitter.com/i/web/status/1284734609222033409,@DrAsthaTomar @RANZCP @RACGP @PatMcGorry @_ONEINFIVE_ @MentalHealthVic @damianferrie @DrVinayLakra @angelo_virgona Hi Astha. I am interested in what you mean by “drill in bits around provision of specialist clinical care” We need to find new models of training for mental health professionals fit for rural care&amp; new rural models of care #equity4thebush,positive,,,
mental-health-awareness-australia,RuralHC_Aus, https://twitter.com/RuralHC_Aus,2020-07-22 03:24:15,https://twitter.com/i/web/status/1285777653979443201,"RT @healthgovau: COVID-19 is changing the lives of people around the world, but for many Australians the impact of the 2020 bushfires is al…",negative,,,
mental-health-awareness-australia,RSMeanjin, https://twitter.com/RSMeanjin,2020-07-26 11:11:48,https://twitter.com/i/web/status/1287344866356154370,RT @riserefugee: If you or anyone you know needs help call: (Note: Can ask for interpreting service as well) Lifeline on 13 11 14 Kids Help…,neutral,Queensland,,
mental-health-awareness-australia,ExiledVictorian, https://twitter.com/ExiledVictorian,2020-07-16 05:51:14,https://twitter.com/i/web/status/1283640312401821697,RT @1800RESPECT: The #1800RESPECT Disability Support Toolkit it now online. It provides resources for frontline professionals supporting pe…,positive,,,
mental-health-awareness-australia,AnonnDownnUnder, https://twitter.com/AnonnDownnUnder,2020-07-27 07:06:25,https://twitter.com/i/web/status/1287645499852328960,LIFELINE (anyone having a personal crisis)- 13 11 14 SUICIDE CALL BACK SERVICE (for people thinking about suicide)- 1300 659 467 MENSLINE AUSTRALIA (online counselling and forum for men)- 1300 78 99 78 DADS IN DISTRESS (peer support for separated dads): 1300 853 437,neutral,,,
mental-health-availability-australia,RealVaughanWAUS, https://twitter.com/RealVaughanWAUS,2020-07-21 11:24:15,https://twitter.com/i/web/status/1285536061901254656,RT @RitaPanahi: Australia’s top mental health experts have warned that the economic &amp; social effects of the pandemic will lead to a dramati…,negative,,,
mental-health-availability-australia,SomeTattiArt, https://twitter.com/SomeTattiArt,2020-07-20 04:26:21,https://twitter.com/i/web/status/1285068505256038401,RT @Lanajay_art: Feels a lot like the second wave of covid is hitting in Aus .... if we go back into lockdown idk if my mental health can h…,negative,,,
mental-health-awareness-australia,EducaTeresa, https://twitter.com/EducaTeresa,2020-07-21 09:42:26,https://twitter.com/i/web/status/1285510437023301632,RT @ethnicvic: Looking for mental wellbeing support? @beyondblue can help. They have released brochures in 63 languages. This is in Arabic.…,positive,,,
mental-health-availability-australia,Nucleon39642876, https://twitter.com/Nucleon39642876,2020-07-18 23:41:01,https://twitter.com/i/web/status/1284634310926954497,@ScottMorrisonMP @PeterDutton_MP @KKeneally @SenatorWong @zalisteggall @LaTrioli Can you not see the impact you are having on our mental health? Do you care? Pls just have some compassion. That's all we ask. Is this really what Australia has become? https://t.co/6VXvmz3NzX,negative,,,
mental-health-general-australia,Nucleon39642876, https://twitter.com/Nucleon39642876,2020-07-18 23:41:01,https://twitter.com/i/web/status/1284634310926954497,@ScottMorrisonMP @PeterDutton_MP @KKeneally @SenatorWong @zalisteggall @LaTrioli Can you not see the impact you are having on our mental health? Do you care? Pls just have some compassion. That's all we ask. Is this really what Australia has become? https://t.co/6VXvmz3NzX,negative,,,
mental-health-general-australia,Nucleon39642876, https://twitter.com/Nucleon39642876,2020-07-26 09:00:55,https://twitter.com/i/web/status/1287311928008650753,@PeterDutton_MP @ScottMorrisonMP Lonely and alone tonight. Thought I'd try making my fiancee's favourite dish - adobo. I will make it for her if you ever let her in. Turns out....adobo...quite hard. I need help! Let me see my fiancee please! #LoveIsNotTourism #AFairGoForLove https://t.co/QtXxUvHpqq,negative,,,
mental-health-awareness-australia,gobbledeegook, https://twitter.com/gobbledeegook,2020-07-10 12:40:49,https://twitter.com/i/web/status/1281569063664259073,"RT @JuliaGillard: A new, dedicated support service designed to help all Australians cope with the impact of the COVID-19 pandemic on their…",neutral,New South Wales,,
mental-health-awareness-australia,Jess_Michael1, https://twitter.com/Jess_Michael1,2020-07-16 11:02:51,https://twitter.com/i/web/status/1283718735845457921,"RT @beyondblue: Ruth has experienced periods of depression and anxiety for over five decades. Here, Ruth tells us how she learned to recogn…",positive,,,
mental-health-awareness-australia,mriggio84, https://twitter.com/mriggio84,2020-07-24 03:22:12,https://twitter.com/i/web/status/1286501913807032322,"RT @10NewsFirstMelb: #COVID19VIC: If you can't speak to someone you know and trust about what is worrying you, please contact @LifelineAust…",neutral,,,
mental-health-general-australia,moni1032, https://twitter.com/moni1032,2020-07-27 02:45:40,https://twitter.com/i/web/status/1287579879811117056,"So why can’t we do it like Denmark and safely reunite partners?Too much work to create the policy?Pride of creating a prison island? Xenophobia? Disregard for Australians mental health?Tell us why, don’t be shy. @ScottMorrisonMP @AlanTudgeMP @Birmo @PeterDutton_MP @Smartraveller https://t.co/pquJFe4qT4",neutral,,,
mental-health-availability-australia,reunitelove, https://twitter.com/reunitelove,2020-07-19 08:52:27,https://twitter.com/i/web/status/1284773084600217600,RT @Nucleon39642876: @ScottMorrisonMP @PeterDutton_MP @KKeneally @SenatorWong @zalisteggall @LaTrioli Can you not see the impact you are ha…,positive,,,
mental-health-general-australia,reunitelove, https://twitter.com/reunitelove,2020-07-19 08:52:27,https://twitter.com/i/web/status/1284773084600217600,RT @Nucleon39642876: @ScottMorrisonMP @PeterDutton_MP @KKeneally @SenatorWong @zalisteggall @LaTrioli Can you not see the impact you are ha…,positive,,,
mental-health-general-australia,reunitelove, https://twitter.com/reunitelove,2020-07-22 04:23:28,https://twitter.com/i/web/status/1285792554693193729,RT @ruthryan: National Mental Health and Wellbeing Pandemic Response Plan: meet the mental health and wellbeing needs of all Australians to…,neutral,,,
mental-health-general-australia,reunitelove, https://twitter.com/reunitelove,2020-07-22 04:23:36,https://twitter.com/i/web/status/1285792589493358592,RT @ruthryan: It’s not hard 🇦🇺. You are breaking hearts. If you want to look from an economic side only then think of the airlines (and the…,negative,,,
mental-health-general-australia,reunitelove, https://twitter.com/reunitelove,2020-07-24 12:35:19,https://twitter.com/i/web/status/1286641106935885824,RT @nirvans_: I don‘t know how much longer I can mentally and physically do this. @ausgov @ScottMorrisonMP @AusBorderForce the distance fro…,negative,,,
mental-health-general-australia,shanaynayyyyyy, https://twitter.com/shanaynayyyyyy,2020-07-26 08:08:50,https://twitter.com/i/web/status/1287298820640870400,RT @nirvans_: I don‘t know how much longer I can mentally and physically do this. @ausgov @ScottMorrisonMP @AusBorderForce the distance fro…,negative,,,
mental-health-awareness-australia,SHS_MHA, https://twitter.com/SHS_MHA,2020-07-24 11:08:43,https://twitter.com/i/web/status/1286619314125144064,Why shouldn't we say commit suicide? And what can we say instead?   https://t.co/7qtYJafQCe,negative,,,
mental-health-availability-australia,kinnane_murray, https://twitter.com/kinnane_murray,2020-07-19 07:05:37,https://twitter.com/i/web/status/1284746197740040193,Not much has changed under the @MarkMcGowanMP &amp; @walabor. Apparently prisons are big business &amp; vote getters but fix very little. Tax payers bare the burden ofvan antiquated system. Drug rehabilitation laws &amp; Dual Diagnosis recognition Western Australia  https://t.co/ZOAfDhCack,negative,,,
mental-health-availability-australia,kinnane_murray, https://twitter.com/kinnane_murray,2020-07-24 08:34:29,https://twitter.com/i/web/status/1286580499184418817,All he needed was long term treatment to help repair the damage done to his brain and treat his mental health @MarkMcGowanMP Drug rehabilitation laws &amp; Dual Diagnosis recognition for Western Australia.  https://t.co/xU50tYAouX,negative,,,
mental-health-availability-australia,kinnane_murray, https://twitter.com/kinnane_murray,2020-07-25 13:05:18,https://twitter.com/i/web/status/1287011040987734017,"@ellymelly Watching @MarkMcGowanMP have a high rating on Covid 19 management.Compared to his handling of Meth &amp; Mental health issues in WA isvhorrifying in comparison.Drug rehabilitation laws &amp; recognition of Dual Diagnosis for Western Australia. People are dying, families are struggling. https://t.co/aluL57ftsc",negative,,,
mental-health-general-australia,chefsami_la, https://twitter.com/chefsami_la,2020-07-26 17:50:38,https://twitter.com/i/web/status/1287445237619552256,RT @nirvans_: I don‘t know how much longer I can mentally and physically do this. @ausgov @ScottMorrisonMP @AusBorderForce the distance fro…,negative,,,
mental-health-availability-australia,Heretochat5, https://twitter.com/Heretochat5,2020-07-20 22:26:35,https://twitter.com/i/web/status/1285340355844435968,"@collblick @WillSpe70221131 @ebruenig Mental health should not be ignored at all- Australia has the highest rate of suicide prior Covid 19, and now it’s going to get worse. Asking ‘are you ok’ isn’t enough. We have to do more___ and sincerely too!",negative,,,
mental-health-awareness-australia,Gcampbell6, https://twitter.com/Gcampbell6,2020-07-22 14:27:40,https://twitter.com/i/web/status/1285944607088316419,RT @JuliaGillard: I welcome the Australian Gov’s commitment to addressing the mental health needs of all Australians in these difficult tim…,positive,South Australia,,
mental-health-general-australia,mamta13557881, https://twitter.com/mamta13557881,2020-07-21 04:43:51,https://twitter.com/i/web/status/1285435296339734528,"RT @DRRAJPATANKAR1: Everyone stranded for months is pleading for safe return to Australia. Frustrations, sufferings, and worsening mental h…",negative,,,
mental-health-awareness-australia,OntheLineAus, https://twitter.com/OntheLineAus,2020-06-26 04:26:07,https://twitter.com/i/web/status/1276371137685909505,"RT @SFredericksCEO: Research suggests a dramatic increase in #stress, #anxiety, #depression and overall poor mental #wellbeing in Australia…",negative,,,
mental-health-awareness-australia,OntheLineAus, https://twitter.com/OntheLineAus,2020-07-21 01:21:14,https://twitter.com/i/web/status/1285384304432869376,RT @MensLine_Aus: MensLine Australia invites you to participate in a study to tell us what you love about our service and what we can do to…,positive,,,
mental-health-awareness-australia,OntheLineAus, https://twitter.com/OntheLineAus,2020-07-21 22:42:59,https://twitter.com/i/web/status/1285706867713421312,"During the #coronavirus pandemic, up to 18 per cent of @MensLine_Aus contacts have been related to COVID-19. @OntheLineAus CEO, @SFredericksCEO discusses how MensLine can support men and those who care about them: https://t.co/vv9DXjTcE4 @morningshowon7 https://t.co/M7ZaIrS36L",positive,,,
mental-health-awareness-australia,OntheLineAus, https://twitter.com/OntheLineAus,2020-07-21 22:44:36,https://twitter.com/i/web/status/1285707277689860096,"RT @SFredericksCEO: During the coronavirus pandemic, up to 18 per cent of @MensLine_Aus contacts have been related to COVID-19. In this int…",negative,,,
mental-health-availability-australia,mongers_i, https://twitter.com/mongers_i,2020-07-21 22:52:30,https://twitter.com/i/web/status/1285709265798336515,RT @RitaPanahi: Australia’s top mental health experts have warned that the economic &amp; social effects of the pandemic will lead to a dramati…,negative,,,
mental-health-general-australia,CharlesFig_Aus, https://twitter.com/CharlesFig_Aus,2020-07-26 22:01:21,https://twitter.com/i/web/status/1287508330961727489,RT @Nucleon39642876: @ScottMorrisonMP @PeterDutton_MP @KKeneally @SenatorWong @zalisteggall @LaTrioli Can you not see the impact you are ha…,positive,,,
mental-health-availability-australia,Simon_A_Quinn, https://twitter.com/Simon_A_Quinn,2020-07-24 05:37:46,https://twitter.com/i/web/status/1286536029290209280,Australians in India have lived in various states of lockdown for months. COVID-19 rages. There are no options to return to Australia. The mental health toll is severe and grows day by day. @dfat #RemoveTheCap  https://t.co/cfrCLU2rDP,negative,,,
mental-health-availability-australia,Wellwaysau, https://twitter.com/Wellwaysau,2020-07-23 00:01:04,https://twitter.com/i/web/status/1286088907969433601,“I think it’s feeling for a lot of people like a real kick in the guts. Most people had done the hard yards and were following the public health advice … but that’s just really frustrating and a bit overwhelming.”   https://t.co/RQKWQseBPO,negative,,,
mental-health-availability-australia,newcm_50, https://twitter.com/newcm_50,2020-07-19 22:52:13,https://twitter.com/i/web/status/1284984415580377088,"RT @samheagney: Talking about drought recovery, mental health and Covid-19 in regional Australia with ⁦@SkyNewsAust⁩ &amp; ⁦@samanthachiari⁩  h…",positive,,,
mental-health-availability-australia,LeonRS85, https://twitter.com/LeonRS85,2020-07-21 10:45:40,https://twitter.com/i/web/status/1285526351009599488,RT @RitaPanahi: Australia’s top mental health experts have warned that the economic &amp; social effects of the pandemic will lead to a dramati…,negative,,,
mental-health-awareness-australia,MSMWatchdog2013, https://twitter.com/MSMWatchdog2013,2020-05-09 12:58:34,https://twitter.com/i/web/status/1259105481882136579,RT @JuliaGillard: Let’s take care of our mental health as we work together to beat the pandemic. You can read more about mental health and…,positive,ACT,,
mental-health-general-australia,JRWeaver55, https://twitter.com/JRWeaver55,2020-07-22 07:50:47,https://twitter.com/i/web/status/1285844728773177344,RT @healthgovau: The impacts of coronavirus are tough and can impact our mental health. We need to make sure we look after ourselves and se…,neutral,,,
mental-health-availability-australia,JRWeaver55, https://twitter.com/JRWeaver55,2020-07-26 03:43:57,https://twitter.com/i/web/status/1287232159174934535,RT @AnthonyCole68: When Reagan was Governor of California he de-funded Mental Health Services. Then again nation-wide when President. The s…,negative,,,
mental-health-awareness-australia,CircleDaydreams, https://twitter.com/CircleDaydreams,2020-07-07 11:33:07,https://twitter.com/i/web/status/1280464860870893568,RT @Zalika_R: So worried about how this 2nd lockdown will impact mental health. A reminder you can call:  Lifeline 13 11 14 Kids Helpline 1…,neutral,,,
mental-health-availability-australia,geoffsmith55, https://twitter.com/geoffsmith55,2020-07-26 21:31:20,https://twitter.com/i/web/status/1287500775673835520,RT @newscomauHQ: One of Australia’s most respected mental health experts has criticised the Morrison Government’s response to the coronavir…,negative,,,
mental-health-availability-australia,erwin_renaldi, https://twitter.com/erwin_renaldi,2020-07-23 22:45:14,https://twitter.com/i/web/status/1286432209843281921,"RT @taliaualiitia: These are trying times but, for Māori or Pacific men they're brought up to be the providers - it takes a lot of bravery…",positive,,,
mental-health-availability-australia,erwin_renaldi, https://twitter.com/erwin_renaldi,2020-07-23 23:16:01,https://twitter.com/i/web/status/1286439958622777344,RT @abcnews: Sari remembers her first public anxiety attack. She's urging others to talk about their mental health https://t.co/tBihYdxg4U,positive,,,
mental-health-awareness-australia,nikijjacobss, https://twitter.com/nikijjacobss,2020-07-27 06:25:41,https://twitter.com/i/web/status/1287635250491740160,RT @beyondblue: Tom Freeman and Grace O'Sullivan talk us through their journey of launching their physiotherapy business in the wake of COV…,positive,,,
mental-health-awareness-australia,yarn22, https://twitter.com/yarn22,2019-01-13 11:02:35,https://twitter.com/i/web/status/1084405343495512065,RT @puka_up: Getting #Help: Emergency support 000 @LifelineAust 13 11 14 @beyondblue 1300 22 46 36 @SANEAustralia 1800 18 72 63 Panda 1300…,neutral,Victoria,,
mental-health-awareness-australia,yarn22, https://twitter.com/yarn22,2019-03-19 08:48:26,https://twitter.com/i/web/status/1107926792428351489,RT @puka_up: Getting #Help: Emergency support 000 @LifelineAust 13 11 14 @beyondblue 1300 22 46 36 @SANEAustralia 1800 18 72 63 Panda 1300…,neutral,Victoria,,
mental-health-awareness-australia,yarn22, https://twitter.com/yarn22,2019-05-29 09:05:57,https://twitter.com/i/web/status/1133660740424880128,RT @puka_up: Getting #Help: Emergency support 000 @LifelineAust 13 11 14 @beyondblue 1300 22 46 36 @SANEAustralia 1800 18 72 63 Panda 1300…,neutral,Victoria,,
mental-health-awareness-australia,yarn22, https://twitter.com/yarn22,2019-09-09 13:02:39,https://twitter.com/i/web/status/1171046258166730754,RT @puka_up: Getting #Help: Emergency support 000 @LifelineAust 13 11 14 @beyondblue 1300 22 46 36 @SANEAustralia 1800 18 72 63 Panda 1300…,neutral,Victoria,,
