tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age
mental-health-availability-australia,JPOSydCatholic, https://twitter.com/JPOSydCatholic,2020-08-26 07:32:29,https://twitter.com/i/web/status/1298523697381171201,One of the things we need for a better mental health system in Australia is increased funding with independent oversight and public accountability.  This Sunday is Social Justice Sunday and the theme for this year is To Live Life to the Full: Mental Health in Australia Today. https://t.co/OyD2ksjt8a,neutral,0.32254,0.05414,0.62332,,,
mental-health-availability-australia,CathSocServVic, https://twitter.com/CathSocServVic,2020-08-24 04:28:15,https://twitter.com/i/web/status/1297752556328742912,On August 30 we commemorate Social Justice Sunday. The Australian Catholic Bishops' 2020-21 Social Justice statement 'To Live Life to the Full: Mental health in Australia today' is timely given the compounding impact of COVID-19 on mental wellbeing https://t.co/WuWazKV2G7 @ACBC1 https://t.co/yesyySN4FK,positive,0.74461,0.01969,0.2357,,,
mental-health-availability-australia,mickinman, https://twitter.com/mickinman,2020-08-20 03:36:14,https://twitter.com/i/web/status/1296289915802509312,"RT @neighbour_s: Families who’ve suffered the tragic consequences of Australia’s broken mental health system tell their stories, in ‘Please…",positive,0.48968,0.06535,0.44497,ACT,,
mental-health-availability-australia,7NewsSC, https://twitter.com/7NewsSC,2020-08-22 05:27:49,https://twitter.com/i/web/status/1297042773225291776,".@headspace_aus and the @PerryXFndn have joined forces to take on an important issue. There has been growing concern about mental health during the coronavirus pandemic, but this duo are here to help. https://t.co/YReZ2enOEh #7NEWS https://t.co/l56dXuSlh6",positive,0.93972,0.00305,0.05723,Queensland,,
mental-health-awareness-australia,SuicidePrevAU, https://twitter.com/SuicidePrevAU,2020-08-09 06:45:25,https://twitter.com/i/web/status/1292351257261174787,"RT @LifelineAust: We understand many in our community may be feeling worried, anxious and overwhelmed. Take a moment to stop and think of s…",neutral,0.35083,0.06586,0.5835,,,
mental-health-awareness-australia,SuicidePrevAU, https://twitter.com/SuicidePrevAU,2020-08-09 06:45:25,https://twitter.com/i/web/status/1292351257261174787,"RT @LifelineAust: We understand many in our community may be feeling worried, anxious and overwhelmed. Take a moment to stop and think of s…",neutral,0.35192,0.06582,0.58227,,,
mental-health-general-australia,SuicidePrevAU, https://twitter.com/SuicidePrevAU,2020-08-17 03:35:52,https://twitter.com/i/web/status/1295202658546937856,Welcome news: $31.9 million to create 15 mental health clinics across Victoria and enhance #COVID19Vic #SuicidePrevention and #mentalhealth support. 9 clinics in Greater Melbourne and six in regional Victoria.  @headspace_aus @ScottMorrisonMP   https://t.co/VDbOqLFBaS,positive,0.79123,0.01363,0.19514,,,
mental-health-availability-australia,SenRaffCiccone, https://twitter.com/SenRaffCiccone,2020-08-20 10:15:25,https://twitter.com/i/web/status/1296390374609494016,"Look forward to the discussion next week. Our community has experienced the effects of COVID-19, including the fear &amp; panic associated with it. Now we must ensure we have the mental health infrastructure &amp; resources to address post-pandemic trauma, especially across regional Aus. https://t.co/vogmUBmUT6",neutral,0.4815,0.02649,0.49201,,,
mental-health-general-australia,jackheath, https://twitter.com/jackheath,2020-08-04 23:32:19,https://twitter.com/i/web/status/1290792712556298240,"RT @ian_hickie: As 'lockdown fatigue' sets in, the toll on mental health will require an urgent response ⁦@GregHuntMP⁩ ⁦@PatMcGorry⁩ ⁦@Pats…",neutral,0.19226,0.19116,0.6167,,,
mental-health-general-australia,jackheath, https://twitter.com/jackheath,2020-08-04 23:32:19,https://twitter.com/i/web/status/1290792712556298240,"RT @ian_hickie: As 'lockdown fatigue' sets in, the toll on mental health will require an urgent response ⁦@GregHuntMP⁩ ⁦@PatMcGorry⁩ ⁦@Pats…",neutral,0.19265,0.19096,0.61639,,,
mental-health-general-australia,fehowarth, https://twitter.com/fehowarth,2020-08-26 04:21:54,https://twitter.com/i/web/status/1298475736471179264,"RT @GetUp: Before coronavirus, I was a PhD student. Being unable to find a job has taken a massive toll on my mental health, I fear with cu…",negative,0.02923,0.64119,0.32958,New South Wales,,
mental-health-awareness-australia,vicemergency, https://twitter.com/vicemergency,2020-08-21 02:23:50,https://twitter.com/i/web/status/1296634085461200896,RT @VicGovDHHS: This is a difficult and uncertain time for many. If you are feeling worried or wanting support you can access the Coronavir…,neutral,0.41965,0.07945,0.5009,Victoria,,
mental-health-awareness-australia,bompansero, https://twitter.com/bompansero,2020-08-06 12:53:25,https://twitter.com/i/web/status/1291356707017248770,RT @JuliaGillard: Welcome news the Federal Government will contribute $2.5m towards Beyond Blue's pandemic response to deal with surging de…,positive,0.8916,0.00881,0.09943,,,
mental-health-awareness-australia,bompansero, https://twitter.com/bompansero,2020-08-06 12:53:25,https://twitter.com/i/web/status/1291356707017248770,RT @JuliaGillard: Welcome news the Federal Government will contribute $2.5m towards Beyond Blue's pandemic response to deal with surging de…,positive,0.8916,0.00883,0.09967,,,
mental-health-awareness-australia,bompansero, https://twitter.com/bompansero,2020-08-06 12:53:25,https://twitter.com/i/web/status/1291356707017248770,RT @JuliaGillard: Welcome news the Federal Government will contribute $2.5m towards Beyond Blue's pandemic response to deal with surging de…,positive,0.89188,0.00881,0.09932,,,
mental-health-availability-australia,twcau, https://twitter.com/twcau,2020-08-24 12:20:46,https://twitter.com/i/web/status/1297871471553830912,RT @MadFckingWitch: A. Several companies in AUS including Beyond Blue &amp; RUOK receive the lion’s share of mental health funding outside hosp…,neutral,0.05016,0.45314,0.4967,Western Australia,,
mental-health-availability-australia,twcau, https://twitter.com/twcau,2020-08-24 12:20:55,https://twitter.com/i/web/status/1297871510070165505,RT @MadFckingWitch: E. ... turn their backs on the problem. It won’t go away. Imagine ppl not getting the help they need for physical illne…,negative,0.0069,0.83951,0.15359,Western Australia,,
mental-health-awareness-australia,NSWGamblingHelp, https://twitter.com/NSWGamblingHelp,2020-08-23 05:00:51,https://twitter.com/i/web/status/1297398373457317888,The Black Dog Institute shares with us why self-care is so important during this challenging time and teaches us how to create our own self-care plan.  https://t.co/MclIekAN4b https://t.co/dQ47jdVhGt,positive,0.95564,0.0022,0.04215,,,
mental-health-general-australia,Thhhoup, https://twitter.com/Thhhoup,2020-08-09 20:15:28,https://twitter.com/i/web/status/1292555112871690240,"RT @healthgovau: Make mental health a priority. Eat well, stay active, stay in touch and seek help if needed.",positive,0.49976,0.04587,0.45459,,,
mental-health-general-australia,Thhhoup, https://twitter.com/Thhhoup,2020-08-09 20:15:28,https://twitter.com/i/web/status/1292555112871690240,"RT @healthgovau: Make mental health a priority. Eat well, stay active, stay in touch and seek help if needed.",positive,0.50146,0.04587,0.45264,,,
mental-health-general-australia,Thhhoup, https://twitter.com/Thhhoup,2020-08-09 20:15:28,https://twitter.com/i/web/status/1292555112871690240,"RT @healthgovau: Make mental health a priority. Eat well, stay active, stay in touch and seek help if needed.",positive,0.5017,0.04588,0.45241,,,
mental-health-general-australia,TaodeHaas, https://twitter.com/TaodeHaas,2020-08-24 12:11:04,https://twitter.com/i/web/status/1297869029546143744,RT @ChrisCourtney4: @TaodeHaas good on you for pointing out the obvious on #qanda...  The federal Government hasn't an idea of the need in…,negative,0.01189,0.66746,0.32065,,,
mental-health-availability-australia,ovadosepeace, https://twitter.com/ovadosepeace,2020-08-20 00:54:09,https://twitter.com/i/web/status/1296249127240495105,people are being tortured by the government in melbourne australia using witchcraft occult human experimentation methods and the mental health system is forcing this upon unwitting mental patients who they have directly disabled and are torturing into suicides and psychosis,negative,0.00843,0.85411,0.13746,Victoria,,
mental-health-availability-australia,ovadosepeace, https://twitter.com/ovadosepeace,2020-08-24 23:31:56,https://twitter.com/i/web/status/1298040375932682241,@4corners @elisereports when you quote a mental health proffessional in australia acting good and like they care the real truth is that they are nazis secretly experimenting on people in the sysdtem inducing mental illness via bioweapons drugs implants and much more hypnosis is used on some too,negative,0.01105,0.76142,0.22753,Victoria,,
mental-health-availability-australia,ovadosepeace, https://twitter.com/ovadosepeace,2020-08-24 23:42:00,https://twitter.com/i/web/status/1298042910311501825,"@4corners @elisereports 1998: Doing Harm: Research on the Mentally Ill, a prize winning research expose by The Boston Globe   this is also going on in the mental health system today in australia https://t.co/Q970fDTd7r",neutral,0.221,0.05858,0.72043,Victoria,,
mental-health-awareness-australia,goremau123, https://twitter.com/goremau123,2020-08-19 06:11:09,https://twitter.com/i/web/status/1295966515255107585,"RT @SBSNews: If you or someone you know is impacted by family or domestic violence, call 1800RESPECT on 1800 737 732 or visit https://t.co/…",neutral,0.25464,0.11857,0.62679,New South Wales,,
mental-health-general-australia,den2114, https://twitter.com/den2114,2020-08-25 14:02:16,https://twitter.com/i/web/status/1298259403267743744,Schizophrenic who slashed stranger's throat vanishes https://t.co/V6M3DmG3DS via @MailOnline #AusPol @ScottMorrisonMP Aust Courts has a great deal to Answer for by releasing this mentality unhinged person back into the community why wasn’t he held in a mental health facility,negative,0.00883,0.77173,0.21943,,,
mental-health-general-australia,Simon_A_Wood, https://twitter.com/Simon_A_Wood,2020-08-26 05:05:35,https://twitter.com/i/web/status/1298486727883911168,"RT @GetUp: Before coronavirus, I was a PhD student. Being unable to find a job has taken a massive toll on my mental health, I fear with cu…",negative,0.02923,0.64119,0.32958,,,
mental-health-general-australia,9NewsMelb, https://twitter.com/9NewsMelb,2020-08-17 03:40:13,https://twitter.com/i/web/status/1295203754988302337,RT @EmmaLarouche: Victorians are struggling. Service requests are up. @GregHuntMP announcing $31.9 million of additional mental health su…,negative,0.04003,0.91994,0.04003,Victoria,,
mental-health-availability-australia,QuentinMcDermot, https://twitter.com/QuentinMcDermot,2020-08-24 20:43:51,https://twitter.com/i/web/status/1297998074539732992,RT @ian_hickie: @AustralianStory @greg_inglis Great to see such a personal and honest story where high quality mental health care is life-c…,positive,0.98465,0.00131,0.01404,,,
mental-health-general-australia,QuentinMcDermot, https://twitter.com/QuentinMcDermot,2020-08-24 20:43:51,https://twitter.com/i/web/status/1297998074539732992,RT @ian_hickie: @AustralianStory @greg_inglis Great to see such a personal and honest story where high quality mental health care is life-c…,positive,0.98465,0.00131,0.01404,,,
mental-health-availability-australia,NRL, https://twitter.com/NRL,2020-08-20 02:17:08,https://twitter.com/i/web/status/1296270011472867329,"Greg Inglis launches the Goanna Academy 👏  The #NRL legend joins @NRLcom reporter @ZacBailey14 to discuss the launch of the mental health academy + touches on future plans.  Feature 📽 https://t.co/qUPSW7UfB7  If you need help, call Lifeline on Australia - 13 11 14 https://t.co/Ubi9bwtHL2",positive,0.72801,0.01624,0.25574,,,
mental-health-general-australia,BrettReilly, https://twitter.com/BrettReilly,2020-08-17 10:17:44,https://twitter.com/i/web/status/1295303793563721728,RT @MentalHealthVic: Today we welcome an additional $31.9 mil from the Fed Gov for 15 #Mentalhealth clinics across Victoria and $ to expand…,positive,0.76672,0.02217,0.21111,,,
mental-health-awareness-australia,alanmcbride, https://twitter.com/alanmcbride,2020-08-18 07:21:59,https://twitter.com/i/web/status/1295621951809974272,"RT @SBSNews: If you or someone you know is impacted by family or domestic violence, call 1800RESPECT on 1800 737 732 or visit https://t.co/…",neutral,0.25464,0.11857,0.62679,Victoria,,
mental-health-awareness-australia,MatthewGuyMP, https://twitter.com/MatthewGuyMP,2020-08-19 01:43:38,https://twitter.com/i/web/status/1295899190883565570,RT @JuliaGillard: Welcome news the Federal Government will contribute $2.5m towards Beyond Blue's pandemic response to deal with surging de…,positive,0.89188,0.00881,0.09932,,,
mental-health-availability-australia,neighbour_s, https://twitter.com/neighbour_s,2020-08-19 23:33:25,https://twitter.com/i/web/status/1296228811021811712,"Families who’ve suffered the tragic consequences of Australia’s broken mental health system tell their stories, in ‘Please don’t Judge: Violent Crime and the mentally ill’, an important #4Corners, Monday @abcnews https://t.co/Zk37d1lQJs",positive,0.78434,0.01819,0.19747,,,
mental-health-availability-australia,neighbour_s, https://twitter.com/neighbour_s,2020-08-21 05:33:19,https://twitter.com/i/web/status/1296681767735156742,"RT @neighbour_s: Families who’ve suffered the tragic consequences of Australia’s broken mental health system tell their stories, in ‘Please…",positive,0.48968,0.06535,0.44497,,,
mental-health-availability-australia,neighbour_s, https://twitter.com/neighbour_s,2020-08-22 01:23:14,https://twitter.com/i/web/status/1296981220291522560,RT @elisereports: Monday on @4corners: brave families from across the country speak out for our months long investigation into Australia's…,positive,0.74318,0.01353,0.24329,,,
mental-health-availability-australia,neighbour_s, https://twitter.com/neighbour_s,2020-08-24 03:40:22,https://twitter.com/i/web/status/1297740509117521921,RT @PeterCronau: Families who’ve suffered the tragic consequences of Australia’s broken mental health system tell their stories. ‘Please do…,positive,0.47529,0.0793,0.44541,,,
mental-health-availability-australia,neighbour_s, https://twitter.com/neighbour_s,2020-08-24 10:44:32,https://twitter.com/i/web/status/1297847250987540482,Extraordinary courage shown by the families speaking up tonight on #4Corners about the fatal gaps in mental health care in Australia https://t.co/IxqnSzu7hE,positive,0.91651,0.00753,0.07596,,,
mental-health-general-australia,kathybowlen, https://twitter.com/kathybowlen,2020-08-18 05:32:07,https://twitter.com/i/web/status/1295594301791952898,"RT @GregHuntMP: 15 dedicated mental health clinics will be established across Vic, with 9 clinics in Greater Melb &amp; 6 in regional Vic.  The…",neutral,0.14479,0.07963,0.77558,,,
mental-health-awareness-australia,AUMentalHealth, https://twitter.com/AUMentalHealth,2020-08-12 06:41:07,https://twitter.com/i/web/status/1293437341646782466,"RT @beyondblue: While our work, home and social lives continue to be impacted by the COVID-19 outbreak, it’s important that we try to estab…",positive,0.51223,0.01461,0.47316,,,
mental-health-awareness-australia,beyondblue, https://twitter.com/beyondblue,2020-08-24 11:09:43,https://twitter.com/i/web/status/1297853592204787712,@ChrisCourtney4 @RonniSalt @GregHuntMP @Bowenchris @JuliaGillard @georgie_harman @ian_hickie @PatMcGorry @ChrisCourtney4 We’re so sorry to hear that you're struggling to find appropriate support in your area. We are available 24/7 by phone on 1300 22 4636 or on Webchat 3pm-12am AEST on our website: https://t.co/g40XITr4Zz 1/2,positive,0.43846,0.21294,0.3486,,,
mental-health-general-australia,beyondblue, https://twitter.com/beyondblue,2020-08-24 11:10:37,https://twitter.com/i/web/status/1297853817019490307,@ChrisCourtney4 @RonniSalt @GregHuntMP @Bowenchris @JuliaGillard @georgie_harman @ian_hickie @PatMcGorry @ChrisCourtney4 One of our professional mental health counsellors at our Support Service will give you some support and advice. 2/2,positive,0.79538,0.02117,0.18345,,,
mental-health-awareness-australia,beyondblue, https://twitter.com/beyondblue,2020-08-25 05:37:24,https://twitter.com/i/web/status/1298132347548663810,"Many people in Australia have found themselves out of work as a result of the COVID-19 outbreak. If you have lost your job recently, there are steps you can take to restructure your finances. Head to https://t.co/rBYp3u223k for more information.",neutral,0.27539,0.13907,0.58554,,,
mental-health-awareness-australia,ochreblue, https://twitter.com/ochreblue,2020-05-13 14:29:28,https://twitter.com/i/web/status/1260577908743077890,"RT @beyondblue: Beyond Blue Chair @JuliaGillard on how connection, compassion and kindness can support our mental health and wellbeing thro…",positive,0.80687,0.00937,0.18376,,,
mental-health-awareness-australia,ochreblue, https://twitter.com/ochreblue,2020-05-13 14:29:28,https://twitter.com/i/web/status/1260577908743077890,"RT @beyondblue: Beyond Blue Chair @JuliaGillard on how connection, compassion and kindness can support our mental health and wellbeing thro…",positive,0.80713,0.00936,0.18335,,,
mental-health-awareness-australia,ochreblue, https://twitter.com/ochreblue,2020-05-13 14:29:28,https://twitter.com/i/web/status/1260577908743077890,"RT @beyondblue: Beyond Blue Chair @JuliaGillard on how connection, compassion and kindness can support our mental health and wellbeing thro…",positive,0.80762,0.00934,0.18286,,,
mental-health-availability-australia,ochreblue, https://twitter.com/ochreblue,2020-08-24 13:24:06,https://twitter.com/i/web/status/1297887410068414467,"RT @L_persevere: Aged care, disability and mental health. Woefully underfunded and full of systemic failures. Carers as usual bare the resp…",negative,0.00446,0.88372,0.11182,,,
mental-health-general-australia,suzilove, https://twitter.com/suzilove,2020-08-14 22:00:26,https://twitter.com/i/web/status/1294393471361409025,RT @healthgovau: The impacts of coronavirus are tough and can impact our mental health. We need to make sure we look after ourselves and se…,neutral,0.39465,0.03906,0.56628,,,
mental-health-awareness-australia,Pgc04, https://twitter.com/Pgc04,2020-08-21 02:29:49,https://twitter.com/i/web/status/1296635589421232130,RT @VicGovDHHS: This is a difficult and uncertain time for many. If you are feeling worried or wanting support you can access the Coronavir…,neutral,0.41965,0.07945,0.5009,Victoria,,
mental-health-general-australia,blacksta1111, https://twitter.com/blacksta1111,2020-08-07 11:40:45,https://twitter.com/i/web/status/1291700808023601155,"RT @GregHuntMP: If you are concerned about your mental health and wellbeing, support is available. Please reach out to your GP. https://t.c…",neutral,0.35547,0.09991,0.54443,,,
mental-health-general-australia,blacksta1111, https://twitter.com/blacksta1111,2020-08-07 11:40:45,https://twitter.com/i/web/status/1291700808023601155,"RT @GregHuntMP: If you are concerned about your mental health and wellbeing, support is available. Please reach out to your GP. https://t.c…",neutral,0.35571,0.09991,0.54443,,,
mental-health-general-australia,blacksta1111, https://twitter.com/blacksta1111,2020-08-07 11:40:45,https://twitter.com/i/web/status/1291700808023601155,"RT @GregHuntMP: If you are concerned about your mental health and wellbeing, support is available. Please reach out to your GP. https://t.c…",neutral,0.35572,0.10005,0.54422,,,
mental-health-availability-australia,tmcrumpet, https://twitter.com/tmcrumpet,2020-08-20 05:43:28,https://twitter.com/i/web/status/1296321936427905026,"@novicephysio @RichardDeKoch1 @HumanHeadline @Adam_Creighton @Joe_Hildebrand Can we pretend to care about something we haven't given a shit about before though, cause it suits a point people want to push?  Mental health, like most health services in aus, is chronically underfunded, and our suicide rate - especially amongst  men, is a national disgrace.",negative,0.00209,0.92006,0.07784,,,
mental-health-availability-australia,northway_debbie, https://twitter.com/northway_debbie,2020-08-23 02:36:15,https://twitter.com/i/web/status/1297361982782181376,RT @lenoretaylor: Mental health funding has surged after coronavirus – so why is it so difficult to get help? https://t.co/UHaSEj7bEM,negative,0.01035,0.71495,0.2747,Queensland,,
mental-health-availability-australia,northway_debbie, https://twitter.com/northway_debbie,2020-08-24 22:29:15,https://twitter.com/i/web/status/1298024599247093774,RT @MadFckingWitch: A. Several companies in AUS including Beyond Blue &amp; RUOK receive the lion’s share of mental health funding outside hosp…,neutral,0.05016,0.45314,0.4967,Queensland,,
mental-health-awareness-australia,25MMCC, https://twitter.com/25MMCC,2020-08-24 13:55:23,https://twitter.com/i/web/status/1297895282810658817,RT @JuliaGillard: Let’s take care of our mental health as we work together to beat the pandemic. You can read more about mental health and…,neutral,0.44282,0.02884,0.52833,Queensland,,
mental-health-awareness-australia,mdixonsmith, https://twitter.com/mdixonsmith,2020-08-10 07:18:10,https://twitter.com/i/web/status/1292721889312301057,RT @SamLeightonDore: Look what I got to write and draw for @ReachOut_AUS with the help of @markusmuch and the lovely Isaac.  https://t.co/Y…,positive,0.95752,0.0048,0.03763,Victoria,,
mental-health-awareness-australia,mdixonsmith, https://twitter.com/mdixonsmith,2020-08-10 07:18:10,https://twitter.com/i/web/status/1292721889312301057,RT @SamLeightonDore: Look what I got to write and draw for @ReachOut_AUS with the help of @markusmuch and the lovely Isaac.  https://t.co/Y…,positive,0.9577,0.00479,0.03751,Victoria,,
mental-health-availability-australia,amcgrath1, https://twitter.com/amcgrath1,2020-08-22 01:39:51,https://twitter.com/i/web/status/1296985401899458560,"@hunterjohnson91 and @themancave_aus do such vital work with young men to help redefine masculinity.  In lockdown, the mental health of everyone is challenged, but particularly amongst this group.  Keeping them emotionally connected is so important https://t.co/2183gAsaRW",positive,0.90681,0.00453,0.08866,,,
mental-health-availability-australia,KidsXpressAust, https://twitter.com/KidsXpressAust,2020-08-25 00:14:55,https://twitter.com/i/web/status/1298051192908443648,"A purported high school suicide cluster on Sydney's north shore has been linked to the pandemic, prompting mental health experts to warn that Australia must act quickly to counteract a growing sense of hopelessness among HSC students.  https://t.co/tluaLaSVpQ",neutral,0.20444,0.29882,0.49674,,,
mental-health-awareness-australia,RelAustVic, https://twitter.com/RelAustVic,2020-08-07 04:24:02,https://twitter.com/i/web/status/1291590904218779648,"RT @LifelineAust: We understand many in our community may be feeling worried, anxious and overwhelmed. Take a moment to stop and think of s…",neutral,0.35083,0.06586,0.5835,,,
mental-health-awareness-australia,RelAustVic, https://twitter.com/RelAustVic,2020-08-07 04:24:02,https://twitter.com/i/web/status/1291590904218779648,"RT @LifelineAust: We understand many in our community may be feeling worried, anxious and overwhelmed. Take a moment to stop and think of s…",neutral,0.35083,0.06598,0.58301,,,
mental-health-awareness-australia,RelAustVic, https://twitter.com/RelAustVic,2020-08-07 04:24:02,https://twitter.com/i/web/status/1291590904218779648,"RT @LifelineAust: We understand many in our community may be feeling worried, anxious and overwhelmed. Take a moment to stop and think of s…",neutral,0.35192,0.06582,0.58227,,,
mental-health-awareness-australia,RelAustVic, https://twitter.com/RelAustVic,2020-08-23 00:15:02,https://twitter.com/i/web/status/1297326446071906306,COVID-19 has made being in Year 12 pretty stressful. @ReachOut_AUS has put together some tips to help you handle fear about the future: https://t.co/PHF3lp6iDA #COVID19au #COVID19Vic,neutral,0.30718,0.03947,0.65335,,,
mental-health-awareness-australia,mintie, https://twitter.com/mintie,2020-08-04 21:38:53,https://twitter.com/i/web/status/1290764169365487617,"RT @JuliaGillard: At a time when people are self-isolating and working from home, it can help to stay connected. The Beyond Blue discussion…",positive,0.72021,0.00938,0.27051,,,
mental-health-awareness-australia,mintie, https://twitter.com/mintie,2020-08-04 21:38:53,https://twitter.com/i/web/status/1290764169365487617,"RT @JuliaGillard: At a time when people are self-isolating and working from home, it can help to stay connected. The Beyond Blue discussion…",positive,0.7207,0.00938,0.26978,,,
mental-health-awareness-australia,mintie, https://twitter.com/mintie,2020-08-04 21:38:53,https://twitter.com/i/web/status/1290764169365487617,"RT @JuliaGillard: At a time when people are self-isolating and working from home, it can help to stay connected. The Beyond Blue discussion…",positive,0.72085,0.00937,0.26979,,,
mental-health-awareness-australia,zqnneil, https://twitter.com/zqnneil,2020-08-21 04:33:17,https://twitter.com/i/web/status/1296666659319496704,RT @VicGovDHHS: This is a difficult and uncertain time for many. If you are feeling worried or wanting support you can access the Coronavir…,neutral,0.41965,0.07945,0.5009,,,
mental-health-availability-australia,CharEKing, https://twitter.com/CharEKing,2020-08-20 01:01:35,https://twitter.com/i/web/status/1296250998780878850,RT @elisereports: Monday on @4corners: brave families from across the country speak out for our months long investigation into Australia's…,positive,0.74318,0.01353,0.24329,,,
mental-health-availability-australia,CharEKing, https://twitter.com/CharEKing,2020-08-24 11:14:23,https://twitter.com/i/web/status/1297854763929726979,RT @neighbour_s: Extraordinary courage shown by the families speaking up tonight on #4Corners about the fatal gaps in mental health care in…,positive,0.91696,0.00681,0.07623,,,
mental-health-availability-australia,cushen_david, https://twitter.com/cushen_david,2020-08-22 20:29:48,https://twitter.com/i/web/status/1297269765392785408,RT @guardian: Mental health funding has surged after coronavirus – so why is it so difficult to get help? https://t.co/OZ2gPWKBll,negative,0.01035,0.71495,0.2747,,,
mental-health-awareness-australia,Jo_Barnes, https://twitter.com/Jo_Barnes,2020-07-18 12:57:53,https://twitter.com/i/web/status/1284472461753556992,"RT @JuliaGillard: A new, dedicated support service designed to help all Australians cope with the impact of the COVID-19 pandemic on their…",positive,0.83105,0.01453,0.15442,,,
mental-health-awareness-australia,Jo_Barnes, https://twitter.com/Jo_Barnes,2020-07-18 12:57:53,https://twitter.com/i/web/status/1284472461753556992,"RT @JuliaGillard: A new, dedicated support service designed to help all Australians cope with the impact of the COVID-19 pandemic on their…",positive,0.83107,0.01456,0.15437,,,
mental-health-availability-australia,jenkpg, https://twitter.com/jenkpg,2020-08-22 23:50:20,https://twitter.com/i/web/status/1297320231392559104,"@ian_hickie @Matt_KeanMP @JasonTrethowan @headspace_aus @BrainMind_Usyd @PatMcGorry @NMHC Agree connections and excellent collaboration between school communities and regional services including mental health services is crucial, not just in the postvention situation but at all times",positive,0.88887,0.00739,0.10373,,,
mental-health-general-australia,KathyJandM1, https://twitter.com/KathyJandM1,2020-08-18 01:31:46,https://twitter.com/i/web/status/1295533816853848064,"RT @GregHuntMP: 15 dedicated mental health clinics will be established across Vic, with 9 clinics in Greater Melb &amp; 6 in regional Vic.  The…",neutral,0.14479,0.07963,0.77558,Victoria,,
mental-health-general-australia,drvinnytran, https://twitter.com/drvinnytran,2020-08-07 10:59:01,https://twitter.com/i/web/status/1291690305448603648,"RT @GregHuntMP: If you are concerned about your mental health and wellbeing, support is available. Please reach out to your GP. https://t.c…",neutral,0.35547,0.09991,0.54443,,,
mental-health-general-australia,drvinnytran, https://twitter.com/drvinnytran,2020-08-07 10:59:01,https://twitter.com/i/web/status/1291690305448603648,"RT @GregHuntMP: If you are concerned about your mental health and wellbeing, support is available. Please reach out to your GP. https://t.c…",neutral,0.35571,0.09991,0.54443,,,
mental-health-general-australia,drvinnytran, https://twitter.com/drvinnytran,2020-08-07 10:59:01,https://twitter.com/i/web/status/1291690305448603648,"RT @GregHuntMP: If you are concerned about your mental health and wellbeing, support is available. Please reach out to your GP. https://t.c…",neutral,0.35572,0.10005,0.54422,,,
mental-health-availability-australia,Bridie_WA, https://twitter.com/Bridie_WA,2020-08-20 02:32:49,https://twitter.com/i/web/status/1296273956840726528,RT @NRL: Greg Inglis launches the Goanna Academy 👏  The #NRL legend joins @NRLcom reporter @ZacBailey14 to discuss the launch of the mental…,positive,0.54483,0.02419,0.43097,Western Australia,,
mental-health-availability-australia,jrojourno, https://twitter.com/jrojourno,2020-08-24 00:52:34,https://twitter.com/i/web/status/1297698278788575232,RT @elisereports: Monday on @4corners: brave families from across the country speak out for our months long investigation into Australia's…,positive,0.74318,0.01353,0.24329,Queensland,,
mental-health-availability-australia,katrinamurphyir, https://twitter.com/katrinamurphyir,2020-08-22 20:55:43,https://twitter.com/i/web/status/1297276285501104128,"“Mental health funding has surged after coronavirus – so why is it so difficult to get help?” The delays, wait times and admin hurdles to get help can have catastrophic consequences.  https://t.co/tjJ7iXd1YL",negative,0.01033,0.79106,0.1986,,,
mental-health-general-australia,katrinamurphyir, https://twitter.com/katrinamurphyir,2020-08-23 10:36:56,https://twitter.com/i/web/status/1297482952239009795,RT @sedelman1: @healthgovau  Mental health requires housing security- not just positive thinking and exercise.,neutral,0.04766,0.33344,0.6189,,,
mental-health-general-australia,katrinamurphyir, https://twitter.com/katrinamurphyir,2020-08-23 10:40:10,https://twitter.com/i/web/status/1297483766596685824,"RT @littlewordy: @healthgovau I've used all my Mental Health Care Plan sessions, this year. Can't see my psychologist for a while, now. I a…",negative,0.01371,0.5966,0.38969,,,
mental-health-general-australia,katrinamurphyir, https://twitter.com/katrinamurphyir,2020-08-23 11:02:25,https://twitter.com/i/web/status/1297489367108186112,"@littlewordy @healthgovau I agree with you. Mental health needs streamlined, easy &amp; rapid access to medical providers and mental health specialists, wherever you are, however you are, and regardless of your financial status. Not facile TV ads. Good on you for trying to be proactive.",positive,0.8494,0.01209,0.13851,,,
mental-health-awareness-australia,NexusPsychology, https://twitter.com/NexusPsychology,2020-05-26 01:05:44,https://twitter.com/i/web/status/1265086683671719936,RT @NMHC: A dedicated Coronavirus Mental Wellbeing Support Service is now available to support Australians. This includes a free Coronaviru…,positive,0.55811,0.04764,0.39404,,,
mental-health-awareness-australia,NexusPsychology, https://twitter.com/NexusPsychology,2020-05-26 01:05:44,https://twitter.com/i/web/status/1265086683671719936,RT @NMHC: A dedicated Coronavirus Mental Wellbeing Support Service is now available to support Australians. This includes a free Coronaviru…,positive,0.55853,0.04778,0.39369,,,
mental-health-availability-australia,cassandragoldie, https://twitter.com/cassandragoldie,2020-08-24 11:01:41,https://twitter.com/i/web/status/1297851566611816448,RT @neighbour_s: Extraordinary courage shown by the families speaking up tonight on #4Corners about the fatal gaps in mental health care in…,positive,0.91696,0.00681,0.07623,,,
